link;x;y;drtVehicles
-4436877#0;793222.1;5825295.365;2
-767466073#4;791878.39;5824785.51;1
-919305045;800934.405;5829912.235;5
-33491648;792576.085;5828055.63;3
152696631#0;799153.115;5830300.075;1
317878311;800659.69;5827007.85;1
168934832;796282.2050000001;5828444.365;1
4396321#0;791486.19;5826084.495;1
-4376904;795098.2949999999;5827858.34;3
-274754088;796819.2350000001;5829011.025;1
-980542375;798257.5449999999;5828764.415;1
109612315#0;792822.79;5826772.86;1
109612315#4;792563.845;5826724.5600000005;3
65040950#0;801284.985;5825969.324999999;1
-4611860#1;797157.5549999999;5826323.415;2
-4611860#3;797099.23;5826134.715;1
593851998#3;797808.31;5822981.115;15
375991059#0;795020.5549999999;5829144.485;1
111648287#3;800316.72;5824705.890000001;1
-496503270#0;802678.535;5826668.484999999;1
-496503270#1;802746.895;5826634.82;1
-4892696;799748.21;5825938.305;4
-386592868#3;796655.94;5824829.67;2
1105626010;791692.4650000001;5824960.535;3
-320462163#2;797115.11;5827323.46;6
24806725;801921.9099999999;5826669.33;3
66514435;794771.405;5827093.495;5
-612748458#1;800235.15;5823122.345000001;3
30185207;800421.61;5826600.9399999995;2
-237704729#1;796190.005;5829213.475;1
-172959776;798246.645;5830157.15;1
-58536064;795500.985;5828378.26;2
-488351331;801760.2749999999;5823201.02;2
-488351330;801510.8;5823413.135;5
-4525865;796591.095;5824462.49;4
-4525869;796788.235;5824301.445;3
-4685892;802209.415;5827000.095000001;1
318888125#0;794562.37;5825484.34;1
-1056642833;802212.4550000001;5828535.73;2
-25359021;796267.81;5828904.32;1
-845476767;800648.45;5825105.335;2
-4437118#4;792951.085;5825312.77;1
-182693863#1;801721.04;5823869.0649999995;2
-591713659#0;792915.05;5823923.975;1
-137720664;801684.47;5823043.745;2
-59582702#0;800367.525;5823423.655;3
-305732881;796927.69;5830120.325;1
-24241762#2;798902.755;5828631.075;1
-137720668;801883.645;5822967.05;3
-24241762#3;798954.075;5828750.305;1
-1018891534;802149.155;5823503.970000001;3
-1115537604#0;792411.05;5826449.17;1
-231883017#2;793284.23;5824967.705;1
606078065;799036.04;5827758.785;1
-231883017#5;793420.56;5824931.245;1
-32976592;800607.65;5826609.77;7
-109902441;797557.51;5827068.96;1
31621011#3;791981.315;5826626.15;2
-195332171;800519.0700000001;5826330.17;5
-42689935#2;797237.8049999999;5830259.995;8
-400740388#0;800086.4550000001;5823500.75;5
-25418070;796106.49;5824732.585;2
-1124139057#0;802914.755;5827462.105;2
1101407068;794771.375;5827373.485;5
-806822590;798610.0800000001;5825961.355;2
-710342473;799455.0800000001;5826959.015000001;2
246136582#3;799826.105;5824475.17;21
-4710477;797092.31;5823384.515000001;1
-187939154;795974.5800000001;5823441.5;2
417687079;795412.5700000001;5828525.105;3
168515533#0;798463.35;5826985.66;2
-4615546#0;799653.605;5828048.300000001;1
-4615546#1;799721.175;5827975.01;1
-37116780;792473.19;5826262.465;2
-1009152567#3;801532.495;5822708.24;1
-1009152567#0;801336.53;5822657.04;1
-1009152567#1;801396.99;5822672.859999999;1
4609242;793823.0449999999;5826941.45;1
968257754#2;793570.095;5823941.029999999;2
-187939148;795975.28;5823850.79;4
-155595021;801471.675;5822758.805;1
-4597032#2;797068.87;5830275.965;6
1061889508#0;799857.72;5825756.62;1
823947555#0;790767.71;5826009.52;1
-1107180842#0;795222.765;5824526.029999999;1
-107178761;794053.565;5825680.365;1
-195332157;800888.855;5826436.54;5
-993354978;801298.8899999999;5823404.83;1
-23343819;801339.23;5826980.6850000005;2
-4492376;794207.4099999999;5825164.755;2
-15920080;791196.525;5827379.49;1
-41828679;798831.8300000001;5830170.96;2
-4492375;794276.72;5825322.975;3
-1110416087;792597.035;5826642.53;3
-1102154084;797205.395;5827794.505;2
-26109166;796559.285;5828256.605;2
-168967374;796915.03;5823296.955;3
490356850;794018.38;5825944.96;1
4410148#2;795881.7649999999;5828653.615;3
-821100848#0;792070.0349999999;5826467.12;2
176621934;793434.375;5823752.74;1
-814842404;794225.8999999999;5824295.359999999;1
-4606275#1;799363.03;5830826.890000001;1
-4606225;798569.165;5830160.545;1
-4409873#0;795264.39;5827838.88;1
-172219133#0;801210.6699999999;5825398.8100000005;3
-26055976#2;798515.465;5825283.925;2
-4606224;798218.51;5829972.34;3
-172219133#1;801057.395;5825472.445;1
-131650081#1;798014.4450000001;5829239.715;1
-172219133#4;800890.6950000001;5825552.35;5
-131650081#0;798082.6799999999;5829065.03;4
-195397561;797775.63;5828047.76;4
431356095#0;800880.12;5826860.6899999995;1
25205079#2;794975.095;5824016.970000001;1
-465418100#0;798056.2150000001;5829327.890000001;2
-930343901;797438.2849999999;5827745.3;2
-4606214;798480.56;5829693.775;1
-1097313406#2;798544.56;5830240.62;3
232070355#0;799605.52;5828766.609999999;1
61737905#0;802036.655;5827040.48;3
-34122859#3;795762.6950000001;5826077.640000001;2
369401521;796099.8;5828138.925000001;4
-311557432;796384.4650000001;5825019.055;2
-34122859#0;795602.6950000001;5826116.34;3
-1101407177#1;795138.175;5828377.65;6
-1105631678#1;793755.585;5824588.11;3
-826108091;794583.86;5823844.35;1
-1095165492;798600.51;5830089.915;2
-155073133;796973.715;5823887.38;4
-4492363;794185.29;5824670.265;2
-1095371161;800183.775;5828927.725;1
-27190701;800984.2749999999;5826832.095;1
-4402228#1;797669.6799999999;5828006.02;1
-1100824590;797509.4199999999;5828326.075;1
4540509#0;794005.4450000001;5828223.275;1
155605344#0;801901.5549999999;5823566.975;3
-4436793#2;793091.47;5825062.365;2
-4436793#5;793049.44;5824666.359999999;1
25121296#0;795938.1000000001;5825398.6899999995;3
-4436793#4;793065.49;5824815.005;3
-4385197;793382.65;5824119.4;1
-4385196;793125.4;5824163.865;1
319492885#0;792781.395;5824298.755;1
-1054376499;798267.6799999999;5830585.105;3
319492885#2;792665.71;5824228.51;1
319492885#3;792566.915;5824174.18;1
-775069623;793218.735;5825748.68;1
-27116221#1;792366.13;5824417.0;2
341354240#0;801163.885;5829518.33;1
-23859711;801927.1799999999;5824683.9350000005;2
-4436793#1;793102.935;5825170.69;1
25121296#3;795789.745;5825433.625;1
-4436793#0;793107.8400000001;5825302.355;1
138000505#0;791505.0;5827077.075;1
-1056594666;791043.3;5825636.28;3
138000505#1;791475.845;5827254.18;1
-4612968;799194.69;5827670.395;3
328064921#5;797758.875;5825734.885;1
-340606518#1;800628.1950000001;5829122.6850000005;7
22972195;797690.29;5827881.8100000005;2
328064921#2;797529.535;5826011.48;3
328064921#1;797466.365;5826083.72;1
4444427#2;792159.72;5825033.01;1
-1080200475;797199.05;5829823.625;2
-31621015;792511.01;5826992.51;4
-175913914#2;801535.23;5827314.425000001;1
-4437186#2;792305.6599999999;5824915.545;4
4444427#0;792270.47;5825183.275;1
-4490369#2;793975.8200000001;5828033.47;3
-4540285#2;793913.9199999999;5828580.6;4
-1102606775;795626.13;5824422.045;1
-4540285#1;793932.075;5828782.1850000005;4
-593851942#1;802276.29;5828555.535;1
-4540285#0;793952.41;5829022.055;2
-1102606774;795711.035;5824729.42;4
-23108814#3;794752.65;5823539.965;1
-4686363;798818.345;5825258.59;2
-4410459;791923.54;5828575.24;1
-4581766#0;795017.395;5828788.8149999995;2
-4540511;793822.96;5828050.925000001;3
-4581766#1;795026.155;5828629.18;4
887310123;799892.0149999999;5825666.275;1
42989675#0;796378.815;5830031.08;1
-520627761#2;792606.365;5824465.17;3
-4410424#1;792124.935;5827566.52;2
-152952354;795372.655;5824335.865;1
-4686357;798984.06;5825392.35;1
-24214232;798941.2749999999;5826536.57;1
-4410424#0;792112.305;5827669.335;2
153150625#0;794980.3899999999;5823881.15;1
-51755232;799519.2;5826467.76;5
1096709571#0;799630.95;5829116.125;4
310172799#0;803061.395;5827642.1;1
-4389510;791440.87;5824992.24;1
-4583373#0;794874.7949999999;5824232.945;2
-689406334#2;793467.99;5827880.515000001;2
-376720447;793907.27;5829282.415;12
-400740403;800410.13;5823252.015000001;1
-376720441;795202.2749999999;5829640.065;2
-4583373#1;794886.5800000001;5824113.105;2
-376720443;793799.815;5829253.075;1
-1057538106;798386.2;5826383.785;2
-1057538105;798417.335;5826462.72;1
-4387782#2;791841.6499999999;5825015.8100000005;3
-1057548387;798123.6799999999;5825840.43;3
964321902#0;800082.635;5824433.630000001;2
-713576590;798152.085;5828890.79;2
-4596990;796697.515;5830010.24;1
1116876557;796856.5449999999;5825721.415;1
-4579851#2;798506.925;5823950.71;33
-4581910;791365.31;5826796.08;1
-43376477;798660.885;5827198.985;5
-376720439;794426.39;5829405.325;1
-145934343;792470.625;5825929.119999999;1
342968607#0;797636.3200000001;5827566.65;1
-376720436;795352.605;5829626.695;1
-376720435;795066.21;5829586.43;1
-151974158;802125.4099999999;5828704.98;1
460206975;794360.77;5827508.305;2
-159081776;796745.27;5826829.08;3
-4436882#3;793582.4199999999;5825087.234999999;5
-4436882#0;793773.71;5825041.324999999;3
1120993114;798492.135;5828387.775;1
-1059672153;798694.8999999999;5824518.275;5
169739103;799379.615;5825638.46;1
171423001;797766.45;5827410.725;1
-25042581;794689.0900000001;5824366.99;1
-25042583;794787.8;5824563.275;1
11406344;795329.53;5826241.0;1
4068078#0;801978.0;5826831.67;2
-1107180837#0;795303.755;5825177.470000001;1
865069701;802128.47;5823405.095;1
-1101189114;791451.395;5825292.1850000005;3
-4409901#0;795156.09;5827873.215;1
-4612973;799376.685;5827733.025;1
-4887461#2;799306.865;5825954.625;2
-4887461#3;799472.57;5825886.84;2
309156926;799271.365;5827926.97;3
-4490374#2;791419.485;5826260.325;1
-1018926819;797018.665;5830066.725;1
984020534;795578.085;5825506.9350000005;2
-8008613#3;797070.485;5823801.255;3
-38168755#2;793028.0;5825243.01;6
-28251222;798171.315;5827604.67;1
44619069#0;801254.8;5827913.775;1
-23859720;799562.63;5826296.795;2
-269636104;793997.5049999999;5826790.545;13
295445243;799680.6950000001;5828681.255;1
381816947#0;797904.27;5825356.414999999;1
-4396235#2;794173.185;5824864.26;1
303240827#0;793910.78;5825365.205;1
-593851968#1;796824.75;5823061.035;1
980109815#4;797749.105;5825485.32;2
-11923625;801696.2749999999;5827406.255000001;1
-593851968#0;796832.355;5822907.470000001;6
-4442075;793712.8049999999;5823483.73;1
-140432615#2;796097.3;5823917.53;2
-593851968#2;796817.1799999999;5823204.98;2
1101586101;792771.78;5824283.445;1
-1014041202#0;793545.665;5823417.630000001;2
-11543648#1;791589.97;5827369.295;1
-4494993;801362.47;5825218.46;3
984020552;796146.73;5825345.685;1
-4494995;801087.76;5825340.945;1
-4494996;800926.8300000001;5825412.415;5
4764121;791623.62;5827927.345;1
-4446798#4;791848.135;5825291.3;1
419727926;795531.55;5828214.845;1
-4387785;792595.3049999999;5824328.305;4
-155605322#0;800961.8;5823242.175000001;3
984895271#0;796128.3200000001;5824017.965;1
-62745347;799737.74;5827205.215;1
-387205281;796698.8049999999;5824303.955;2
-155605322#1;800813.485;5823202.11;2
-172921853;797586.615;5829927.795;1
-4597403;795100.6699999999;5825202.225;1
-560370523;798048.4650000001;5828473.119999999;2
-82652816;799441.315;5827491.83;5
-24911800;798169.725;5830130.869999999;2
900528643#0;795871.885;5828177.25;4
-4610356;798204.675;5828763.375;1
194421315;795741.585;5827927.17;1
4525717#2;794762.3999999999;5824264.26;1
945223689#0;792513.08;5824466.640000001;1
375311156#0;798070.47;5826910.895;2
-163209201;793143.7849999999;5826667.145;5
1096203482#0;795578.715;5825114.425;2
-206807723#1;801642.0700000001;5825904.825;2
886179536;800303.475;5823200.975;1
-386592861#2;797097.6499999999;5824565.92;2
-32878639#2;791644.35;5824857.65;1
-1120853672;801147.9750000001;5824421.705;1
-174144168;799852.315;5830126.2;1
-1102154067;797761.47;5828804.845000001;2
945775969;801607.295;5823021.12;1
-4597421;795188.49;5824825.385;3
-5096650;801253.0700000001;5826734.5649999995;2
-4531630;796206.2350000001;5824336.09;1
-154261294#1;800817.475;5829333.595;2
160130967#2;799163.555;5830921.425;1
23218352#0;794725.665;5825708.355;2
959902758;800084.345;5825236.225;1
-1083614733;801078.62;5828354.505;5
-856152388#2;800748.7849999999;5825491.115;1
-344680962#0;798426.1699999999;5825369.85;2
-30705211;799037.5;5827208.5649999995;2
4389607;793995.0700000001;5824367.75;2
-344680962#1;798637.3300000001;5825308.38;2
23851917#0;798960.3999999999;5827422.18;7
-816236488#0;800989.845;5823108.845000001;4
-437360302;792864.5549999999;5827485.115;6
-35630823;796185.0800000001;5828376.72;1
4497872#0;792294.1499999999;5825475.855;2
-520485512#2;795484.0549999999;5826145.035;1
-989741622;800449.49;5824836.035;1
-979807156;800792.6799999999;5822349.050000001;2
-1054756408#2;800568.59;5827588.245;1
-1094234009;801071.71;5829817.645;1
25219757#0;794567.745;5828688.43;1
-181468992;796498.8300000001;5830189.43;1
-1083614721;802001.3600000001;5827851.92;1
-493504242;801496.985;5823623.96;2
-996986682;801675.455;5825648.529999999;2
-1101072592#1;793152.5449999999;5826173.89;1
-1117926298;801762.495;5825808.645;1
-1039463851#2;793002.955;5825015.09;1
-5368513;801355.505;5826194.515000001;3
-30705210;799184.335;5827218.99;6
-840875344;800015.1000000001;5825103.765000001;1
-840875346;799863.1;5825068.045;1
-717177007#1;798976.6799999999;5828945.35;2
-1057180955#2;798312.94;5826520.609999999;1
-478649996#2;797101.075;5824457.18;1
460217100#0;800758.3049999999;5829811.255;1
-111531489;801360.265;5827403.245;4
-717177007#0;798844.925;5828962.9;1
-1102370004;799826.605;5826393.115;2
-4442071#0;793205.58;5823432.865;2
26973375;802819.44;5828068.99;3
-28241308#5;793722.4750000001;5827106.824999999;2
-154262444#0;802183.415;5828751.98;1
-1110746456;797072.14;5827147.48;1
-24594602#2;793516.2749999999;5823994.244999999;1
-37736292;798999.14;5824174.380000001;11
-1022425095;801267.64;5823701.83;1
29177662#0;799766.595;5828187.68;2
-707100745#2;797507.58;5826809.210000001;1
-279549312#4;795986.905;5826703.09;5
-4402087;798136.1799999999;5829890.255000001;1
-840875326;799933.23;5824952.28;2
-182690326;799290.28;5829235.734999999;1
-106277831#2;802415.4450000001;5826171.785;2
-1101405387#1;797848.9450000001;5829968.47;3
-279549312#0;795679.77;5826678.015000001;2
-1097482023#2;802663.295;5826989.83;1
-1097482023#3;802743.325;5826964.425000001;1
-339201177;798365.22;5827942.295;3
-28196824#0;801768.925;5824327.53;2
-83510030;799564.685;5827142.385;2
-154483994#3;796293.835;5824786.855;2
-4592581;796326.79;5829421.8100000005;4
-612748461#0;800418.27;5822957.51;2
-4424773#0;794971.7949999999;5829401.68;1
-4424773#1;795006.135;5829271.9;2
-1057194828#0;798520.375;5824632.495;1
-37287195;801822.26;5827414.745;2
4615777#0;801654.605;5827785.699999999;1
-1120408015;802148.74;5824953.9;1
1083449382#0;801067.0800000001;5827842.369999999;2
4612981#0;799127.87;5828240.605;1
-814837888;794266.385;5824783.14;1
78065411;796771.57;5827808.585;4
-24993933#2;799142.01;5828572.21;2
-169704581#0;795294.15;5828728.84;1
-4693548;794467.145;5824571.51;1
-268524821;800997.8200000001;5827488.575;2
-169704581#1;795335.62;5828658.645;4
1090255584#1;794182.99;5827735.845000001;3
176031323#0;801900.8400000001;5826202.5649999995;3
195337821#0;800023.425;5825746.24;2
-4685954;802735.135;5826080.164999999;1
335479897#0;800640.565;5829984.855;1
-4693533#1;794528.595;5824358.8100000005;1
-180952487;801959.895;5825193.494999999;10
-180952489;801761.6399999999;5825285.25;2
304162878;799921.425;5828859.470000001;3
-12678107#2;797662.075;5825697.595000001;3
34057952#0;797037.845;5825739.52;2
34057952#3;797206.55;5825563.975;2
34057952#2;797114.995;5825618.37;1
-1042721232;792934.095;5824255.23;4
34057952#6;797345.755;5825533.48;1
-4606213#0;798676.17;5829620.619999999;1
940016786#0;799829.09;5829693.125;1
-4383367;797019.8799999999;5829679.21;3
9475290#0;794537.89;5823659.205;1
-46886607;795559.31;5826533.005;4
-1110381402;793088.885;5827318.65;1
-4383365;796993.455;5829535.855;3
-8084121;801429.98;5829581.275;2
28426841#4;791902.56;5825225.51;1
4686103;801689.315;5826142.805;1
4686104;801695.915;5826138.195;2
-1120380858;799632.72;5827382.66;1
-8084126;801585.29;5829194.26;1
-8084124;801411.05;5829352.71;1
-4615989#2;796336.235;5825933.8149999995;2
-975447064;800776.54;5826340.6;4
1057528474#0;797778.03;5825726.615;1
-176501670;797105.975;5825988.3100000005;2
-150513369#1;795054.0900000001;5826118.275;2
-141128941;792097.6200000001;5825123.605;2
6227656;797509.5900000001;5828776.98;1
-4849535#1;802110.8049999999;5823163.800000001;1
-1083747792;802877.915;5827561.64;4
168913091#0;796324.0;5825158.32;1
-975447070;800774.875;5826101.5649999995;2
-64455478;792970.71;5824014.84;1
-40646288;803350.625;5827684.77;3
108296073;791619.685;5826838.49;1
157658302#0;793792.41;5826299.07;1
-778348345;797509.71;5828928.279999999;2
-4616570;801731.835;5827288.145;2
-1055413927;800043.55;5828672.3;3
-176031297#1;802294.34;5825493.675;1
-31525765;793654.415;5827432.48;1
1101404342#0;799012.51;5829009.67;1
-1057188363#0;799175.86;5826356.52;2
980178507#0;796082.615;5825354.385;1
-51196439#1;795516.87;5824909.405;2
-51196439#5;795499.54;5824554.905;2
-4615209;800753.075;5829897.67;1
-64455489;792905.385;5824115.285;1
-1126178286;794973.095;5826414.175000001;2
-950222545;799038.61;5827877.449999999;2
980178510;796378.135;5825229.98;1
-365020881;801022.005;5822531.484999999;1
-312926086;798633.88;5829483.28;2
109762287#0;802429.9750000001;5825993.54;5
136814968#0;791502.2;5827506.41;3
-365020878;801040.935;5822454.665;1
-108457516;796672.69;5828571.715;5
-948841895;801086.8400000001;5823276.095000001;1
-312926085;798461.8500000001;5829584.205;4
-1089432666;802596.895;5827257.2;1
-1089432665;802460.3400000001;5827283.79;2
490351849#0;793579.45;5825747.295;1
-1029435691;798020.025;5824145.92;1
-751595928#1;798947.78;5827813.555;1
-975759018;796491.46;5829490.29;6
-4615007#5;799993.935;5829741.300000001;2
-98399629#0;793669.22;5825160.34;1
1062070609#0;799029.405;5825057.46;1
-1055409898;800291.655;5828782.81;2
692480564#0;793886.6799999999;5828475.865;3
-1101405165#1;798170.79;5829604.27;1
-231887171#2;793053.995;5826417.5;2
-814837809;794021.575;5824714.285;2
-1083745465#0;802753.81;5827323.435;1
-169755120#0;797268.02;5823519.12;1
153373879#1;795146.36;5826544.625;1
31621012#0;792181.835;5826655.79;1
318889283#0;794655.365;5825517.73;1
-1113112206#2;793672.4550000001;5825929.975;2
-840875318;799530.7949999999;5825234.715;6
-1083745465#1;802624.4850000001;5827376.5649999995;2
-1101911314;801371.75;5827343.050000001;6
-172780076#2;797834.8300000001;5826199.66;4
-169659243#1;793747.985;5827708.59;1
39839437#0;796958.915;5825933.02;3
176621905;791327.87;5826506.71;2
195439137#0;801700.535;5826282.0600000005;1
-816236480;800890.02;5823177.905;2
823947556#0;790923.44;5826024.985;4
362719487#0;794547.935;5825724.9;2
-392739719;794042.425;5826461.595000001;2
-4616576;801738.9450000001;5827627.470000001;1
-621489760;799484.935;5829897.98;1
-106820463;798394.53;5824326.25;1
-182693864#2;801898.8300000001;5823740.36;1
-1117261269;793214.535;5825402.484999999;1
-182693864#0;801846.6950000001;5823667.665;1
-1120556205;802338.19;5825598.5600000005;4
-889490609;801426.2849999999;5822488.255;2
-24992424#2;799284.01;5827577.0649999995;2
-794782645#2;800243.785;5822860.51;1
-4525754;794504.065;5824739.665;2
-794782645#1;800217.985;5822960.755;1
32935987#0;794988.865;5824950.665;1
-8170379#2;801650.255;5829382.35;2
-1081624520;802340.835;5826379.23;4
-1081624522;802532.4650000001;5826637.9399999995;1
-1102323798#1;791220.685;5826678.325;3
541763975;798681.635;5827892.795;3
-1116986781;791308.065;5827119.285;1
-1116986782;791346.77;5826721.385;1
-87687993#2;792381.145;5826793.115;3
24912850;795204.85;5826863.85;7
-4616595;800182.3300000001;5826728.35;2
-1116986785;791396.51;5826639.775;3
-807140901;794145.635;5825559.36;1
-814842405#0;794210.54;5824550.8149999995;1
-152953710;795632.5900000001;5824349.985;1
-1040750487#1;792876.65;5824562.05;5
-195439151;801256.835;5826672.9;1
-450358149;798209.06;5825609.075;2
-814840749#0;794123.125;5824572.63;3
-36830368#0;794682.725;5829181.0649999995;2
-36830368#1;794756.475;5829246.5649999995;2
-36830368#2;794892.235;5829317.995;1
309644163;796538.52;5826615.2;1
-24320477;791979.4550000001;5826535.405;2
-4611708;798178.435;5827317.09;3
-630384597;801099.645;5823558.074999999;1
823635959#0;800820.02;5829777.05;1
-4611711;798305.8300000001;5827180.0649999995;1
-4611712;798292.69;5827084.055;2
-1101061001;795300.265;5828077.43;1
-4686493;800224.345;5826087.425;1
-4597325;797302.525;5827027.475;2
-4396421#3;791705.38;5825641.4;3
4592283#0;794535.31;5828142.595000001;1
-839025969;801956.6;5823822.165;1
-1108289467#2;796967.99;5829268.825;7
-62276473;799748.29;5826433.055;2
4395530#0;793164.71;5823505.075;3
85129352#3;793098.0449999999;5823449.12;1
-24654535;793655.265;5827982.025;1
1057192512#1;797930.075;5824874.475;3
-1123150361#2;798645.72;5828136.5;2
-436413565#1;797643.965;5829567.545;2
-576916616;796859.22;5822696.225;1
-1124764665#2;797451.355;5824548.865;1
-25152249;796218.655;5823534.01;1
-1052757284;799029.53;5829324.54;1
335487060#0;798465.195;5825562.82;3
32880567#0;793887.25;5825877.140000001;1
-444656563;801109.04;5823443.075;3
-455097481;799417.355;5826464.77;2
23026124;800217.335;5824395.995;3
-4400157#4;793220.405;5827504.220000001;5
51661483;799294.935;5826198.65;1
-1100786084;791237.4199999999;5825934.46;1
153151441;795331.24;5825858.1899999995;2
-195439129;801211.23;5826651.46;1
-1125636592;801783.455;5825683.0649999995;1
431356094#0;801419.4450000001;5826413.32;3
-1039463196;792960.53;5824628.595;3
825937638#1;797269.435;5822878.59;1
-53357053#2;799126.53;5826028.225;2
4444428#6;792255.38;5825153.050000001;2
-662898872#0;802081.97;5823552.13;1
-839025948;802024.8600000001;5824014.615;1
-662898872#1;801965.915;5823637.705;4
126760892;791460.345;5827350.18;1
529244460#0;794761.9099999999;5826019.42;1
-25043972;802495.085;5825556.5600000005;10
825937638#2;797254.4099999999;5822935.699999999;1
825937638#3;797232.685;5823014.175;1
318031557;800965.26;5829210.855;1
37294340;796526.285;5826236.465;1
-4686469;800700.87;5824725.119999999;1
-1123020840#2;798817.97;5824986.665;1
-4597356;795727.45;5826524.135;3
-4686461;800161.255;5825200.734999999;1
421557828#0;801779.64;5826289.62;1
4531469#0;794846.585;5825682.175;2
-1052669153#3;799759.96;5830165.1899999995;1
-168908245;794286.7050000001;5825780.0;5
1057209130#0;797875.665;5825099.855;2
24677765#0;793792.815;5828150.26;2
-4685732#2;803023.725;5828317.845000001;1
889152982#0;791727.385;5827499.87;1
-110008909;793528.275;5825921.904999999;4
-4597361;794646.6499999999;5829260.65;1
-4597360;794916.435;5829195.140000001;4
-4686458;800044.44;5824892.505000001;1
-4612403#1;798802.4450000001;5826838.095;3
1113400180#0;793637.1000000001;5826398.255;2
-4612403#2;798886.24;5826735.695;1
-1032929972;798074.745;5824260.1899999995;1
-4399488;795909.085;5827512.98;24
-1032929971;797894.97;5824278.484999999;3
-1044406927#0;797667.385;5825316.225;2
-717741321#1;798479.1950000001;5828977.33;1
-195387449;802700.605;5826003.74;3
-4686489;801049.465;5826176.145;4
-1083747763;802832.405;5827377.744999999;1
-4686487;799649.365;5826329.42;1
-4449444;794107.7949999999;5825032.605;2
28426838#0;794071.5449999999;5825939.905;1
-1119933622;797724.755;5827664.4350000005;1
-142161211#5;795430.655;5824054.915;1
-4686490;800872.495;5826283.07;6
172425901#0;800260.3200000001;5825757.9;5
-1057131743;799384.31;5826177.15;3
-31525750;793725.45;5827358.625;1
-142161211#2;795277.1499999999;5823967.265000001;7
-103844052;795555.73;5824676.205;1
-4686474;801162.38;5824503.305;2
-4686477;801435.28;5824017.07;2
-238933341;800482.3500000001;5826860.0649999995;1
-42509311;794774.925;5823950.74;1
-268002748#0;799300.925;5828624.645;1
-4686470;800845.495;5824694.5;1
-195411605;797911.99;5828065.145;3
-195387461;802789.7949999999;5825836.445;1
-29548009;800533.2749999999;5826903.9;1
-155605278#0;801949.52;5824190.95;1
168943639#1;799675.61;5828094.835;1
-155605278#2;802100.2050000001;5824404.074999999;5
-405100404#1;796726.78;5827623.865;4
-32555844;801168.47;5827357.029999999;1
-4540286#2;794070.3049999999;5828769.619999999;1
-4588220#4;797567.385;5827367.27;3
-4540286#1;794089.995;5829021.785;3
-1057563421;798593.845;5825020.79;3
66528047;802246.31;5824230.574999999;1
1072680805;801670.78;5827556.359999999;3
-4556844;792459.3400000001;5827282.904999999;1
-4556841;792357.1;5827411.09;1
183415643;798587.925;5828395.04;1
-4611782;798061.14;5825965.985;1
32878714#1;791292.725;5825017.91;3
-197160273#2;797327.1950000001;5826933.494999999;2
4782514#1;800420.7050000001;5827124.035;1
-24803471#0;799421.2949999999;5826658.36;1
-1089751377#2;797268.265;5825457.895;2
-25041360;796447.355;5826830.29;1
-4490168#0;792595.935;5825891.725;3
-4490168#1;792428.3300000001;5825888.63;1
-1037693685#0;803016.3049999999;5827824.545;3
-4583385#4;794759.755;5824347.95;1
-152343390#0;795301.3899999999;5824670.84;1
610853051#0;791184.66;5826469.3;1
-24619225#2;792870.875;5827313.055;3
-103844041#4;795960.2050000001;5824042.46;1
-475533030;796863.255;5826422.154999999;1
-4583385#0;794709.29;5824772.49;2
317922820;794058.725;5826318.17;1
-4619652#2;795424.97;5826121.12;1
-24162107#2;801936.365;5824367.75;2
-697874454;794700.2350000001;5825395.03;1
-4685763#0;801022.9199999999;5826797.23;1
-351509721;801554.5700000001;5827919.545;5
-722013169#5;797512.855;5823704.465;2
-722013169#1;797414.035;5823765.0649999995;1
-66861332;800654.1599999999;5825749.16;2
-909291874#0;792141.245;5827436.53;1
-856945414;801921.7749999999;5824532.93;3
-4611779;797931.06;5825806.555;1
-1052940882;800480.215;5827717.865;2
-4492013#2;793663.64;5825635.47;4
-236000457#2;799737.54;5824741.795;6
-4611774;797740.02;5826546.835000001;2
-245187317;798858.775;5829125.955;2
-24180030;802603.565;5827520.585;3
-26692483;792393.1499999999;5825612.32;1
-110785555#2;797740.3400000001;5826846.87;1
-182513811;794971.385;5827875.3149999995;2
-72984394;800373.52;5827255.005;1
-391678055;800810.14;5822277.8100000005;1
-317350507#2;800852.02;5823855.275;1
1113400586;793541.07;5826872.625;5
-137630045;797995.22;5828119.93;4
-739122979;794395.6699999999;5828639.65;1
-342078861;794844.34;5828301.37;6
-4887456;800156.4450000001;5824832.085;1
-1100647005;798253.005;5829908.86;4
4611726#1;799144.665;5827753.5600000005;1
327805903#3;791899.435;5826342.52;3
335398606#0;794619.7;5826073.575;1
-111833185;797636.44;5827699.960000001;2
-153698410;796637.13;5828254.245;1
-153698415;797117.99;5827936.58;1
1101189110#0;791518.04;5825085.175;2
-4357822#2;796242.8600000001;5823869.035;2
-4357822#3;796248.9650000001;5823664.295;5
-223139860;799479.655;5829820.904999999;2
-36738528#0;800889.655;5824465.55;1
-36738528#1;800972.4950000001;5824424.85;4
10996272#1;797851.27;5824006.215;2
1100792093#0;800718.3799999999;5824099.195;1
-1110381404#0;792968.65;5827374.725;1
28552785#0;801471.135;5829122.265;4
-109612320#2;792905.55;5826881.18;2
40371327#0;790537.61;5826299.54;1
-153698402;797367.37;5827870.92;2
656241856#0;801624.605;5828947.71;1
-24495448;794044.055;5825371.52;2
1061889515;799927.455;5825564.17;1
284729550#0;800363.675;5827974.21;1
25086766;799724.23;5827411.675;2
-1101072355#1;792978.15;5826178.955;1
376720445;793714.325;5829210.38;1
-21844064;796185.6699999999;5824200.195;2
