link;x;y;drtVehicles
-200198711#2;803262.6;5832756.63;1
-71595983#0;807635.51;5816137.05;1
-152466421#0;809532.375;5817187.29;1
-4316780;785206.36;5817652.585;1
-23547080;796811.605;5839518.085;8
4686099#0;801541.73;5826033.37;1
-32975880#0;797549.105;5825082.265000001;1
10780539;811025.88;5820187.25;1
-142576834#0;790582.86;5821083.6899999995;1
-1103886086;795303.9450000001;5830427.575;1
-618056541;804413.845;5836408.96;29
-145053411#0;799306.9199999999;5835218.18;1
371242755;814480.2;5820733.26;15
-4604844#1;789266.905;5826608.755;1
-62240975#2;796426.835;5825517.095;1
1078770496#0;795090.2849999999;5831102.199999999;1
-1095295160;802768.1950000001;5829675.5;1
-752226435;802188.425;5832133.6850000005;1
-223188529;806346.005;5827262.59;1
-33745878;816052.89;5809751.045;5
-140149258;802152.615;5828223.825;1
-23532835;811938.54;5817289.765;1
-1083525648#0;801471.755;5828073.93;2
-61323215#2;804621.71;5820191.485;1
23109077#3;787499.1499999999;5817589.045;1
-61323215#3;804781.78;5820457.115;4
-43167439;816373.31;5821234.305;11
-978191734;796578.6950000001;5823968.015;1
-152258381#3;819415.035;5819346.25;1
-860667828;800200.53;5822509.475;1
-22966091#0;796481.705;5837153.41;2
-152258381#1;819464.79;5819578.205;1
-1044819397;799530.185;5836977.505000001;2
405695354;785250.11;5816190.98;1
-42989662;795617.62;5833911.01;1
-238070963#1;792031.565;5831449.42;2
-238070963#0;792299.9850000001;5831308.77;2
-285534595;804886.715;5834729.055;1
-10587009#0;815947.48;5809800.615;1
-4829116;800097.2;5817062.615;1
405695351;785109.77;5816511.23;1
-4490163#2;792042.0549999999;5826244.67;1
405695350;785092.175;5816764.725;1
-4829115;800173.46;5817080.625;1
-60917391#1;806332.725;5834648.140000001;4
-161910724;801671.605;5838001.22;2
-4796503#0;789850.7949999999;5834737.595;1
-23547065;797832.8999999999;5839295.505;3
4067951#0;795095.8300000001;5833747.275;1
-57101102;796751.505;5835330.085;5
-53357058;800789.135;5826497.885;1
-53357056;800393.775;5826048.42;1
-135777013#4;805069.8049999999;5815860.785;1
-562101535;792149.9099999999;5816779.735;1
-1084265502;800424.175;5833738.005;2
-16420774;799211.925;5837209.625;1
-27944133#1;808919.5900000001;5828817.315;1
-33745891;815992.98;5809882.16;1
-135777013#0;805303.67;5816342.8149999995;1
-1061056171;806468.695;5822599.805;1
-150916958#0;811712.26;5819607.245;1
-202711591#0;801539.135;5837792.235;1
-1097101107;784978.3300000001;5817348.6850000005;1
-4359668#1;785667.415;5817330.115;3
-27944133#0;808940.49;5829102.325;2
816324752#0;800328.72;5824559.1850000005;1
-14652681;789480.5449999999;5817107.234999999;1
187103792#0;799738.8;5828585.585;1
-7704019;808164.155;5830254.85;1
-153260692#2;811437.5549999999;5814894.23;1
-153260692#3;811587.245;5814881.574999999;1
-593851926#0;801499.01;5829490.140000001;4
-153260692#1;811323.53;5814903.425;1
-24517074#1;812641.005;5827462.34;1
-4486675#0;790983.44;5822565.71;1
-725443650;781020.145;5828934.555;1
-4486675#2;791265.7450000001;5822263.01;1
-189033370#1;805433.785;5832453.4399999995;1
-14652688;789140.05;5817087.085000001;1
-4777104#2;798468.235;5835492.65;1
154041920;796980.325;5827342.875;1
-23859440#2;803435.385;5823642.49;7
824542510;801956.22;5820644.505000001;1
-1102371548#2;795099.4650000001;5832136.1899999995;1
-148665034#0;791085.29;5818314.18;1
-4829100;799419.8;5816532.08;2
-11025158#0;803483.3999999999;5838057.04;1
-14652696;788093.3200000001;5816479.85;2
405695361;785486.7150000001;5816294.855;1
-8669523#0;785992.935;5837743.32;1
-549990625;798663.23;5821837.02;2
-584015467#1;795936.355;5832725.12;1
619455588#1;805891.81;5828209.5;5
-63031918;801934.135;5827691.77;1
-24204977#1;814256.645;5829694.455;1
-148665021#2;792374.565;5818146.01;1
-24204977#3;814467.365;5829956.93;1
-22381928#2;790931.065;5837396.65;1
-693273454#2;797149.81;5821105.574999999;1
-4359428#1;795856.835;5816139.65;1
-30705441;793300.23;5838566.385;7
-1098427834#1;812489.4550000001;5825176.335;2
-31302218#2;805701.5249999999;5828060.275;1
-31302218#0;805684.54;5827887.02;1
-791133272#0;781886.0700000001;5829174.02;1
-791133272#1;781883.615;5829288.88;2
860314546;803632.22;5820296.745;1
-639935469;810940.715;5816630.890000001;1
-43998940;812016.355;5830914.199999999;1
-19661123;794036.39;5819391.52;1
-151742468#1;806918.31;5816500.025;1
-827928742;800388.475;5823629.57;1
-1125943765;803727.385;5825308.51;2
-9934132#2;785110.26;5828571.8;1
-935919388#0;790828.51;5840682.085;1
612322338#0;793092.81;5835185.48;1
24204378#0;812782.63;5829974.539999999;1
-137728457;800770.56;5820968.585;3
-200708538#3;786842.93;5834310.4;2
-1109545992;814401.7949999999;5821127.445;1
-151368584;807860.7;5821750.01;2
-195344063;800080.2749999999;5826039.9350000005;1
175671149;795627.41;5826281.41;1
-200708538#1;786536.25;5834402.505;1
4484277#0;791240.25;5818941.075;2
-10989838#0;804407.595;5840583.045;1
4354349;785174.29;5817857.805;1
-30138294;796543.6;5840539.41;1
-596592085;793543.995;5831721.755;3
-4067941#0;792395.745;5833690.015000001;1
48388758;798113.72;5831832.66;1
-1079758387;796945.5449999999;5821982.5;1
-332268073;783352.685;5823061.3100000005;1
-785350799;801382.5700000001;5823524.305;1
-33079043;785994.8899999999;5825822.36;13
-33079042;785386.21;5824746.45;21
-22959737#2;785605.5900000001;5833146.43;1
-24305644#3;794275.71;5816890.095;1
-219768777#1;804493.025;5816002.86;1
-5008804#1;780396.485;5829363.655;2
24214089#2;797015.1699999999;5826603.9;1
-1083744840#2;802255.49;5827503.085;1
-4359642#1;796193.87;5816951.675000001;2
-4359642#0;796077.4450000001;5816765.825;1
-24523055#1;808912.145;5834712.225;1
4674389;793631.4550000001;5831924.73;1
-4610130#2;796652.115;5832212.279999999;3
-724688436;816286.165;5821468.645;16
542994024#0;810771.5800000001;5832018.145;1
-597858911#1;812946.3200000001;5823489.275;1
-37342198;812612.28;5828562.215;2
804908632;799150.22;5819923.355;1
-156579505#1;800332.675;5815187.93;1
-152354565#1;808289.955;5816483.5600000005;1
-16239793#1;801847.8999999999;5836862.285;1
-16239793#2;801787.645;5836629.205;1
-43114621#2;798717.915;5830034.17;1
-43114621#1;798777.41;5829877.365;1
-9897271#1;809621.485;5833677.695;2
-9897271#0;809728.815;5833843.93;2
-4594026#0;791912.88;5827552.550000001;1
-27604012;804590.29;5835453.96;1
-947014754#0;799926.39;5817465.975;3
-24841746;811692.065;5825000.68;1
-1109962220;791099.245;5840200.85;1
-4045655;796215.29;5835997.995;1
-4787958#3;803484.085;5832644.75;1
-200027857#0;785989.6;5834904.26;1
-21052992#0;793631.375;5836331.805;1
461931309#0;799924.655;5831724.585;2
-10775114#0;813884.6000000001;5831105.39;1
-10775114#3;813514.14;5831115.695;1
-36932463;803807.825;5831241.32;1
-963370465;818549.0800000001;5821075.835;13
-244469142#0;800083.0449999999;5815868.65;1
-305137114;779970.38;5828666.52;2
270282145#2;809616.49;5818233.165;1
-5000181#2;782859.755;5829376.380000001;1
-305137118;781385.41;5827542.585;1
-416556688;808157.82;5829496.76;2
-317662311#3;809147.695;5815284.74;2
-1050523243;806007.12;5826957.72;1
-317662311#0;809442.1799999999;5815569.88;1
-755644385#5;790531.62;5833699.574999999;1
-21052992#5;794168.765;5836858.925;1
-4776148;799042.9650000001;5833620.585;1
4420863#0;783322.0700000001;5818983.859999999;27
-755644385#2;790213.935;5833689.73;1
-4570557;790342.28;5823162.890000001;2
161883479#5;793210.81;5819720.645;1
4783451;802782.5349999999;5832480.395;1
137460394#0;800398.89;5821513.27;1
-1090198573;808572.845;5823551.93;10
1050922323;782682.085;5830419.605;1
-4764174;797487.5549999999;5834041.91;1
-514540369#2;809433.01;5824817.665;1
-165814968#1;789153.395;5816792.805;1
-4484163;781746.065;5813258.675000001;1
-4616575#1;801388.855;5827523.205;1
-462582768;781875.665;5829010.595;1
-525374656#0;806293.545;5824977.46;1
-779303216;782373.265;5816736.57;10
4796775;790588.29;5833479.755;4
-1113396558#3;803760.5900000001;5830333.82;2
-1117614486;819473.5800000001;5812832.0600000005;3
-4617319#0;795895.535;5819546.46;1
40158591#1;812346.6499999999;5830542.869999999;1
-4613300#1;799288.81;5828849.395;2
-22278168;807076.075;5821843.23;1
-38523780;792079.02;5828417.835;1
-30823427#3;808753.5800000001;5828270.785;1
-231019450#0;796538.0700000001;5817473.365;2
-80852553;809217.0;5821126.275;5
-30823427#0;808772.77;5828548.75;1
-231019450#2;796621.12;5817772.015000001;1
-231019450#1;796570.97;5817670.28;1
-5046519;785079.965;5836288.67;1
-5046518;785359.75;5837282.38;1
-5077370#2;785447.565;5830296.155;1
-138515677#2;801695.805;5819106.02;2
107454450#0;798326.705;5831834.265000001;1
-4395599#2;796227.395;5828028.91;2
-721784634;799240.35;5837526.245;1
-648493467#5;798285.74;5819908.0649999995;1
-44155098;806519.27;5831319.845000001;1
-237460083;804691.48;5825331.165;2
-785350779;802442.015;5822950.8100000005;1
-4706334#2;789015.0700000001;5817161.3100000005;2
-4706334#0;789284.085;5817319.855;1
25523589;779899.435;5821572.845;1
-209086884;801170.77;5829647.025;1
-152495005#0;809309.185;5816575.74;2
-11008123#2;804150.415;5839363.97;1
-1094529702;800576.72;5830921.85;1
-28492482#1;800788.34;5834541.640000001;1
-6082206#3;805319.9450000001;5832776.445;1
-628801266;805913.55;5825689.555;1
4699589#0;809578.21;5828256.555;1
-47218689;791690.3200000001;5829805.96;1
-83503561;785106.475;5817291.665;1
-4706334#7;788611.745;5816922.23;1
-4706334#6;788702.605;5816976.175;1
-25684171;805814.7949999999;5818133.6;1
28502755#1;788698.41;5827659.995;1
31003252#0;800040.62;5821379.87;1
-37769839;779787.39;5829529.785;1
1106108408;797940.2250000001;5831504.82;1
-36993540#1;796890.015;5836089.154999999;1
-937748470;801948.13;5840292.225;6
-24869012;799862.205;5830011.145;1
-336735697#0;812437.72;5821404.96;2
-818780550;803330.2849999999;5822665.140000001;1
4381562;793494.2;5826448.025;1
-336735697#1;812519.135;5821363.54;1
698150951;799467.515;5824524.869999999;2
-4581765#0;794915.47;5828925.895;1
-1118165310#0;794841.32;5821846.595000001;1
-21721172#1;815055.13;5814833.375;1
-200767356;797212.98;5818605.9;1
148670270#0;791693.8;5819257.300000001;1
-194793311;806698.855;5816888.52;1
-794782644;800601.81;5822896.165;1
-28281159;799342.075;5830197.38;2
-1113582024;802685.5800000001;5827300.92;1
23626963;784491.335;5831077.035;1
154041918#0;796974.665;5827197.335;2
-142810552#3;811743.9;5824657.645;1
-142810552#4;811849.25;5824594.495;1
355854207;806548.4850000001;5830231.995;1
-118635979#0;795564.04;5818077.685;1
-200767375;797492.81;5818709.675000001;2
-200767372;797207.515;5818184.27;1
-12305962#1;793006.7849999999;5833213.289999999;2
30135009;802788.085;5832253.86;2
-31262086#0;808511.3;5830066.92;1
-177839808;805746.27;5817722.82;2
-200767368;797562.205;5818361.715;1
-219558868;806105.285;5822626.745;1
-1125925845#2;797215.3300000001;5819417.265000001;1
-142810552#7;812082.1950000001;5824455.0;1
-575682602#4;788870.3300000001;5839308.875;1
-345385418#2;792288.76;5820741.5600000005;1
318552385#0;791161.415;5823232.085;1
-837376160#3;803961.335;5823103.84;1
-34571334;795338.925;5836597.635;1
-1026692358#2;812168.9299999999;5830066.210000001;1
-8113954;803108.8500000001;5828736.855;2
4531772;793820.62;5830378.895;3
-140964909;809569.28;5820211.945;3
-30898948;809164.025;5825660.55;1
-71596046#1;808431.0700000001;5815225.675;1
149843727#1;788484.155;5817788.645;1
-975440485;801868.4299999999;5825719.045;1
-10416383;804011.525;5841658.0649999995;3
-893378062#0;805325.295;5825763.75;4
25121297#5;796228.85;5825297.4350000005;1
-138624477#7;806630.0800000001;5818930.26;1
-154838407;797922.76;5816377.355;1
270699937;800838.21;5827827.05;1
-825463794#1;789193.725;5817569.279999999;1
-24583471;817920.595;5818441.0;1
-24839719#1;810228.25;5825499.800000001;1
-37910147#2;799726.685;5813104.365;1
-30824774#2;809994.415;5834418.16;1
-24583479;817717.4450000001;5818689.1850000005;3
498695975#0;803145.48;5822761.805;1
-247340731#2;794809.145;5831146.605;1
-281982065#1;780615.325;5821473.055;1
335487071#0;796712.355;5826101.785;1
1101156973;795247.29;5826583.17;1
-19394869#1;804605.4099999999;5822323.46;1
-51038618;781203.78;5815410.83;1
-155629781#1;811362.145;5829126.495;1
-5108217;802549.19;5820063.015000001;1
-4699583;809594.29;5827716.73;1
-610848017;792749.26;5826901.595000001;1
-4745655#0;790252.755;5822583.13;1
-155605352#0;802520.675;5823874.17;2
-148434479#1;790975.845;5815954.6850000005;1
-25815084;812675.645;5820274.02;1
-415468639#0;811474.4199999999;5827511.41;1
-142810559;811495.095;5822261.48;1
-142810557;810509.72;5820494.525;1
-156350706#2;799945.37;5819212.69;1
-316749677#2;802931.55;5826904.615;1
-5000767#0;782414.62;5827971.48;1
-5000767#1;782243.46;5827920.82;1
-153604253#3;800351.42;5813182.8149999995;1
-5000767#2;781967.97;5827844.475;1
930308240;805149.03;5831626.869999999;1
-1109037816#1;815231.88;5820955.645;5
-1109037816#0;815042.43;5820941.8100000005;3
-331318342#1;813007.155;5821031.71;6
-814842898#0;794389.79;5824391.875;1
823635957#0;800364.7;5830043.734999999;1
-24872698;810459.98;5826338.0600000005;1
-4802809#2;794611.105;5836410.025;2
-200198713;803377.575;5833257.875;2
8784064#1;789300.325;5830259.525;1
-142810572;811934.015;5822332.225;1
-4788388#0;805224.3899999999;5834375.585;1
-987920704;815046.2549999999;5821541.025;1
-142063664;801076.255;5833663.055;2
-24160678#3;792841.815;5819782.4;1
-8786393#1;809260.25;5828625.795;1
-24160678#2;792645.49;5819664.805;1
-183216297;795651.25;5825269.515000001;1
-4581778#2;794986.065;5830989.71;1
-4359603;786739.46;5818231.165;1
-198589918#2;803937.22;5826300.605;1
375097973#0;794652.8999999999;5830790.43;1
-846957784;810152.52;5825899.199999999;1
36517134;791480.8799999999;5830680.015000001;1
-214314740;797611.075;5822108.27;1
238944032#2;799207.235;5831524.279999999;1
150928418#0;792434.105;5825400.74;1
39469710#0;790304.52;5835152.484999999;2
9932310;784421.675;5828403.315;2
-1087444217#1;810864.865;5828632.3149999995;2
-173859231;797903.5549999999;5833175.609999999;1
-749235663#1;790615.96;5820506.9;1
-4492011#2;793800.6599999999;5825174.4399999995;1
-749235663#0;790657.53;5820684.765000001;1
-5025950#1;781326.045;5831052.83;1
-100832885#4;801438.04;5825515.365;1
-183346854#0;803250.135;5819029.09;2
-723007528#3;803080.795;5821885.285;1
-183346854#1;803179.06;5818891.82;1
-100832885#2;801187.645;5825629.18;1
-19200525;794352.8700000001;5833346.325;1
-100832885#0;800928.0549999999;5825753.695;1
-16366200;813401.94;5827783.125;1
255203111#0;801020.75;5820768.77;1
-1011831389;801379.76;5831177.455;1
-4802786#3;793621.86;5836872.725;1
749259904#0;797781.525;5818795.02;1
-5108274;802972.075;5819833.074999999;1
-195439132#0;801444.08;5826670.205;1
694484011;801067.0449999999;5838289.33;1
-145933306#0;792271.805;5825967.8;1
-48435428#3;780852.425;5830144.625;1
-35557143#4;797840.705;5827362.895;1
-145933306#4;792305.3;5825832.155;1
-32439941#0;805227.385;5816355.85;1
-192316815#0;806083.94;5831989.87;1
-688671074;811716.215;5827482.805;1
25045204#6;792160.925;5821835.875;2
25045204#4;791809.3999999999;5821912.155;1
-714512465;796263.4099999999;5823356.625;1
4828060#1;799216.75;5817545.91;1
4828060#2;799044.345;5817383.955;1
-23752644#2;797593.3049999999;5824572.529999999;2
694484009;801157.385;5838177.495;1
-145635385#1;787159.78;5818710.955;4
-4801743;791933.06;5833626.01;1
-145635385#0;786927.71;5818685.0;1
-176050262#1;805379.25;5828192.93;2
-598576218;792192.315;5837542.0649999995;1
-142574737;792727.775;5822888.58;1
694484002;801184.61;5837641.865;2
-143723489;791142.135;5820870.51;1
-25308380;787190.41;5828778.050000001;5
-151457956;796245.815;5820679.885;1
23010175#0;809929.065;5819859.965;2
-39499458;806124.175;5827514.890000001;2
-23558943#2;813453.845;5825840.1850000005;1
-1101407426#0;795081.815;5828913.495;1
-1101407426#1;795014.4750000001;5829027.05;1
-157152559#1;804991.525;5817258.335;1
-23558943#4;813841.7250000001;5825614.275;1
-803210484;797827.0800000001;5829359.82;1
31102014#2;805237.0549999999;5817281.215;1
-612732744;800281.735;5823498.12;1
31102014#4;805341.05;5817156.465;1
26283733;801031.05;5831723.23;1
335480512#0;800585.29;5829873.4399999995;1
-30642098;811639.74;5822794.005000001;1
428550555#0;786183.635;5828127.13;2
-874528353#2;797659.6000000001;5827433.109999999;1
-795574342;801266.7949999999;5822825.01;1
-4792207#0;797425.185;5818167.26;1
-24033673;784003.3300000001;5823112.265000001;2
-827522238;802799.835;5822540.98;1
105679494;812653.89;5830065.859999999;1
-153947885#0;804854.5549999999;5816401.805;1
134217608;791100.515;5830852.1;1
-4900183#3;780348.085;5820165.4;1
1057190072#0;797131.28;5824741.529999999;1
-236133664;790290.825;5830653.105;13
-627779926#0;801384.9450000001;5831285.8149999995;1
-928805524;813575.7050000001;5827411.93;4
-1102675580#0;795322.2150000001;5824969.67;2
-151742415#1;806352.785;5815243.795;1
-8113937;802537.645;5829165.385;1
-69720502#0;805430.595;5826847.734999999;1
-24160679;792259.325;5819555.535;1
-22650456#0;813014.865;5824554.32;2
-6062506#0;806944.2749999999;5833557.57;1
1081850442;793563.0;5834397.23;1
-6062506#2;807044.5049999999;5833828.045;1
-6062506#1;807054.825;5833618.77;2
-4553340#2;786431.5800000001;5830508.095;1
-31579596#1;813780.615;5827705.305;1
-4796799;789751.055;5833920.74;2
-154837267#4;797694.96;5817283.215;5
-8113949;802710.12;5829037.56;1
8784066;788989.7050000001;5830184.29;1
310307465#0;808677.725;5821651.62;1
-4802439#3;792748.65;5837532.46;2
-1117643774;789182.065;5824906.4;7
-945101357;815067.0349999999;5821054.62;1
-31666972#0;800361.165;5831824.045;1
-68711081#1;792061.88;5816492.88;2
-1092334556;810470.62;5828184.555;4
-627779926#3;801497.15;5831215.904999999;1
-68711081#0;791802.9650000001;5816321.225;2
-30932481#3;786722.7050000001;5829946.01;1
-152863356#1;810745.21;5814655.99;1
-4446444#3;791224.51;5824239.245;1
-152863356#0;810770.25;5814981.35;2
-30932481#0;786465.3400000001;5830009.67;2
-24591982;794431.6799999999;5835527.455;1
-1118617267;796637.365;5830827.859999999;1
-4801736;791283.925;5833606.645;1
785516227;801222.1;5829971.885;1
-844527459#0;799013.7050000001;5818356.445;1
-111861870;788592.895;5827980.09;7
-844527459#1;798996.2849999999;5818247.225;1
-196961376#7;793483.71;5825013.555;1
-57388361#2;781532.0449999999;5830427.86;3
-141968881#0;805448.89;5819788.665;4
-141968881#1;805584.165;5819986.2;1
-4796774;790140.8600000001;5833812.37;3
-312054601#0;794512.2;5831767.84;2
-4492445;793850.005;5824231.275;1
-1028649446;794101.865;5818813.095;1
-720197826;796383.075;5826732.52;1
-69720502#1;805538.1699999999;5827103.245;1
-80366517#2;796186.59;5825795.625;1
-341962450;803288.83;5823427.395;1
4054013;806864.165;5820885.904999999;2
-1103510517;805083.5900000001;5830713.345000001;1
1081850435;793529.205;5834076.66;1
-1039425453#2;789396.9299999999;5827164.15;1
-25388818#2;796761.73;5830226.404999999;1
152264786#0;795940.0149999999;5823112.035;1
-4787341#0;802490.27;5831531.015;1
-7997671#2;811107.71;5826859.805;1
28961234;803983.2849999999;5823706.1899999995;1
-702310768;800524.62;5812665.234999999;2
-25514691;781364.155;5820461.0600000005;8
-370405123#2;803226.035;5832225.035;1
-20007264;789250.22;5823408.67;1
-4623432#1;790204.0900000001;5824276.57;1
-856970580;801688.6950000001;5825009.11;1
-4844875;782656.7;5816018.405;1
-151237836#2;811200.115;5819185.415;1
-151237836#3;811099.4450000001;5819172.55;1
-647375444;787729.105;5830863.09;1
-28162580;805398.54;5829110.255000001;2
-1088804295;802213.0449999999;5826873.625;1
-29094331#4;782607.8500000001;5821265.455;2
4764207;797571.6699999999;5833994.825;1
-4616178#4;792498.415;5819347.1;1
26401499;792188.835;5833535.25;2
-527161303;802655.22;5839440.16;1
-57401219;780121.905;5829190.125;1
-8150009#0;799919.98;5830686.49;1
-4579697#0;788604.02;5827615.109999999;1
-25799297#1;812414.635;5821847.205;1
-593503609#0;814074.025;5829024.71;1
-49707947#4;792876.1;5819145.93;1
-31758946#0;796969.0700000001;5816854.48;1
40517717#0;806078.855;5833768.995;2
-24204805;813455.7350000001;5828207.67;3
-4484065;793271.94;5830066.73;2
-1109914238#1;810888.22;5825052.645;1
-243883902#2;811788.94;5822110.77;1
-135898143;810813.685;5822044.295;2
-20431561#0;810274.7949999999;5834123.62;2
-4783379;804132.395;5833383.055;1
1084619563#0;811956.69;5831501.984999999;1
-69166206;802074.4099999999;5831130.745;2
-1082490294;810634.105;5822145.15;1
-190425284#1;802345.405;5836646.91;2
310307464#1;808175.1599999999;5821882.375;7
4410448#0;793439.365;5829494.949999999;1
138611863;795247.3500000001;5822616.975;1
-151619640#0;798076.6399999999;5819996.2;1
-493403796;798636.06;5832216.025;2
-148292271#3;792933.1499999999;5815631.025;1
-148292271#1;792734.605;5815897.105;1
37143424#0;783635.5549999999;5830185.369999999;1
140336721#0;794882.355;5828462.09;1
433870251;795004.6100000001;5827121.85;1
30958167#3;799871.75;5813607.96;1
-10081218;819286.0;5812535.365;7
30958167#0;799984.8200000001;5813339.79;2
30084195#0;802371.345;5817741.925;1
-15219326#1;811917.25;5831024.76;1
-57401222;780292.0449999999;5829178.97;1
-22875277;798794.915;5835940.415;1
-48377996#1;792373.6950000001;5817123.635;1
-12620750#1;810736.615;5821537.57;1
-23532975;812101.8400000001;5817130.74;1
-142571958#2;792766.14;5824990.675;1
-19973474#1;781353.05;5829562.880000001;1
1013626051;810670.935;5817345.135;1
-142571958#1;792746.505;5824876.845;1
-4764204;797856.36;5833858.225;2
-520485515;795393.79;5826041.785;1
-4396528;797360.8999999999;5826485.76;2
-641657694;804721.11;5819857.405;7
-4733800#1;790746.575;5822533.5600000005;1
-598150401#0;791470.7250000001;5837935.539999999;1
-4791829;795776.575;5819369.695;1
-207230829#0;807399.885;5820962.359999999;1
-942877956#0;809130.41;5828507.33;1
-958268190;803460.34;5843517.720000001;1
-1017821052;810716.61;5818080.1899999995;2
354090677;807962.2749999999;5819829.300000001;1
-156346108#3;802299.425;5817619.539999999;1
-34965649;796652.875;5837088.4;5
-152258418#0;819224.1599999999;5819624.4399999995;2
169753568#0;797231.725;5823352.425;1
-27841175#2;791548.4450000001;5834605.04;1
-27651501;799171.1699999999;5834158.805;2
-60825556;799612.22;5823740.11;22
-60825557;796407.56;5824786.75;2
-22984307;800772.9450000001;5836686.445;1
-38914937#2;806082.2749999999;5821585.6899999995;1
-1111937933;812539.7350000001;5825309.385;2
-1090941702;808913.935;5830591.865;1
-151457917;796791.605;5819965.53;1
-1118864033;797830.575;5814306.17;2
-33296124;785756.425;5826461.4399999995;1
-150916990#2;812812.955;5818832.619999999;1
-4631840#1;801725.4750000001;5831778.4399999995;1
-265250773#1;810750.03;5826227.1;1
-4370509#3;791037.89;5822924.855;1
-28072679;804408.825;5825445.465;2
-128406003#1;804690.665;5840509.17;1
1054782548#5;790567.26;5821622.095000001;3
-22820145;795979.01;5838211.904999999;6
-128406003#2;804520.615;5840584.17;1
-995640363#0;814113.6000000001;5831063.635;1
-4868600#1;787686.2150000001;5816282.105;1
-1056615726#2;791476.14;5826183.165;1
-19002363#4;798924.415;5828534.475;1
-30956349#4;793879.3300000001;5819465.8;2
-67406876#0;792573.505;5815895.235;2
-34074971;784022.04;5828385.785;1
-627210826;806263.1000000001;5816551.045;1
865267589;809635.04;5829059.155;1
39965640#0;793509.9299999999;5835669.445;1
-1101204310;795957.19;5836572.365;1
-1112137515;793301.72;5825876.065;3
31012743#7;811548.3200000001;5823071.5649999995;1
-22753504;806234.46;5823028.6850000005;1
-47984066;792674.4299999999;5836726.574999999;1
30077249#0;803872.355;5818219.92;3
4632077#1;799677.75;5832692.975;1
-147717027#1;810552.73;5816234.1899999995;1
-25000104#4;813994.265;5820731.955;1
840401539;793548.7949999999;5824799.529999999;1
-25000104#2;813768.31;5820734.4350000005;1
-328846995;812789.825;5820156.87;1
-20550460#1;808711.365;5831782.529999999;1
-863348547;804181.795;5822398.105;1
-11015317#3;802763.9450000001;5838294.195;1
-185769544;796423.12;5832059.415;1
-4791862;796132.815;5819394.515000001;1
-1006839432#0;800387.245;5822249.305;2
-11103963;799057.01;5830175.635;1
-493683981#0;789123.215;5835301.99;9
-39656558#0;795214.725;5837782.779999999;6
-39656558#1;794930.45;5838209.244999999;1
-4791860;795993.7250000001;5819343.515000001;1
-32395480#8;818776.42;5820456.755;1
-9485797#1;810854.025;5821666.045;1
-42878065;806422.035;5833072.79;1
-4764796#0;797216.085;5835159.4;3
-975295126;801654.495;5825774.109999999;1
-975295124;801835.49;5825585.085;1
459346122#6;791837.975;5826725.97;1
-161754079#0;799718.5549999999;5830545.9399999995;1
-10986622;802087.26;5840520.395;7
-1111706267;811821.165;5829106.5;2
-660945466;790970.575;5818314.835;1
-14471419;789943.255;5815804.324999999;2
-14471418;789982.585;5815448.3100000005;1
348583831#0;806339.645;5820904.96;1
185008733#0;795806.125;5820992.455;1
-367379890;805723.895;5829788.035;2
-990131221#1;795622.76;5820413.375;1
-990131221#0;795798.45;5820341.09;1
26183805#1;808330.3500000001;5828002.42;1
-4463156#0;787038.98;5818257.105;1
-1125915779;794400.86;5822484.27;1
-151627032#4;811695.385;5815150.74;1
-22875255;798925.73;5836211.785;1
-685460477;815740.635;5821132.175;2
-914442410;787207.19;5817667.97;1
-685460476;815566.6950000001;5821050.265000001;11
24694114;808123.2450000001;5829242.795;1
-22046245#6;804565.13;5831704.5;1
-146173530#0;798315.12;5832237.285;1
4605293#0;793968.03;5831634.904999999;1
-318434639#0;790350.485;5815122.455;1
109612315#4;792563.845;5826724.5600000005;1
-4611860#1;797157.5549999999;5826323.415;2
-1123458705#0;794514.97;5820018.58;2
-44205087;796174.335;5835857.68;2
-4788505#1;805995.9450000001;5834244.395;1
-5075951#3;784922.215;5829947.885;1
-191964019;802227.065;5840783.45;6
-320462163#2;797115.11;5827323.46;1
-858590660;804175.7949999999;5824261.484999999;1
150543669#0;790204.37;5821669.8;1
-26347084;782150.675;5827252.4;1
-191964017;801517.855;5839675.35;23
-25158231#1;811463.22;5830662.755;1
30185207;800421.61;5826600.9399999995;1
-1098325555;812142.995;5826074.88;1
-488351331;801760.2749999999;5823201.02;1
-283802199#0;813094.3300000001;5831207.56;1
49676156#0;789243.46;5830088.57;1
141968844#1;806771.78;5818381.895;1
-51762264;785996.53;5838364.720000001;1
-23966428#2;780445.7050000001;5827297.765000001;1
-147555505;803976.26;5839757.27;1
-1056642838;789073.71;5826421.175;1
4586334#0;791036.5549999999;5818783.23;1
-1113597095#2;802127.115;5827352.58;1
-801722841#2;790619.425;5819143.6850000005;1
-330951967;789879.55;5828970.17;5
-197740390;803687.5349999999;5828902.0649999995;1
-24583468;818071.905;5818148.285;1
-24583469;816789.025;5817563.915;2
-10995304#5;803322.765;5839907.505;1
-80377002#1;805041.0700000001;5817358.02;1
-144945039#8;799422.35;5833530.835;1
-197740391;803453.225;5829078.525;2
-182693863#2;801770.165;5823938.52;1
-1084094228;803422.855;5832958.305;1
317769259;805913.145;5823696.47;2
-1117842970#1;791312.815;5819332.03;1
-36826343;796309.665;5837229.890000001;1
-169678703;782651.9550000001;5825563.385;3
-127191777#2;797243.76;5838927.855;1
-5000180#0;783103.75;5830206.93;1
