Stop ID,Link ID,X,Y
pt_40228,pt_40228,4591821.9435050115,5818225.554663699
28477,28477,4595276.703054943,5822101.563610484
40548,40548,4597909.114291093,5821541.161985331
70494,70494,4589862.165813908,5821713.17359794
132393,132393,4599789.346786684,5820612.476779062
29009,29009,4591817.834158254,5821047.16568734
154408,154408,4592002.347583492,5822542.162503814
13443,13443,4595610.927089803,5821502.782881965
pt_43053,pt_43053,4596051.269655256,5821935.364999911
72173,72173,4590518.689304907,5817545.234386489
48034,48034,4592293.164447629,5817943.166196045
48977,48977,4597308.815110834,5818740.12702532
29498,29498,4595028.362603767,5818921.3055174835
96024,96024,4591468.391009468,5817782.804420577
29217,29217,4594994.629490681,5821420.754729905
115452,115452,4595032.259665228,5821089.777789342
112350,112350,4594516.436057799,5819378.6974507775
11526,11526,4594560.9759597955,5822793.402588994
131686,131686,4594164.139488598,5816397.575001639
150907,150907,4599201.491957993,5820435.416182499
55366,55366,4590346.9817760335,5821226.264381235
102822,102822,4590777.944520415,5822760.49138072
pt_38307,pt_38307,4594651.249486152,5822251.303155897
113888,113888,4597443.073769506,5816181.695858191
pt_39500,pt_39500,4594451.263879708,5819221.2520642765
122095,122095,4599190.357857206,5819670.032830835
35377,35377,4597753.918484918,5821127.421169788
84765,84765,4591138.907210414,5818215.7618670985
4972,4972,4592065.568866649,5818849.582640907
62139,62139,4591404.326269415,5822865.822607456
150784,150784,4595446.259302158,5824696.527638838
1641,1641,4596646.783660241,5817470.8054725295
63005,63005,4594822.911264098,5818147.710156871
72984,72984,4587949.759049808,5821053.19689492
117410,117410,4589251.418531286,5818676.711349043
86323,86323,4598036.59721343,5819625.033063727
60864,60864,4589731.767206385,5819940.211310633
117285,117285,4596612.142559823,5820624.79191371
48024,48024,4590805.8023163695,5817808.64737825
115581,115581,4588342.627948204,5821069.608907754
108345,108345,4599294.562142485,5820775.927119663
71659,71659,4593441.379515707,5822110.133923959
11062,11062,4588239.495762609,5821309.943159415
79619,79619,4593189.304132171,5820660.203108569
78454,78454,4589632.249723551,5818024.249854815
132713,132713,4592247.675352185,5823027.150938079
155337,155337,4596735.000317829,5822623.183924035
pt_268,pt_268,4591182.259882776,5822312.32297969
12885,12885,4596923.407631001,5819872.432047558
16342,16342,4588155.194290864,5819492.335208873
68453,68453,4589724.083383272,5820352.073655707
1707,1707,4590934.081080465,5819787.510573236
pt_40270,pt_40270,4588841.228566909,5821251.3205900425
2175,2175,4593010.803727774,5820607.482096072
pt_1349,pt_1349,4592365.28295659,5823123.322501393
59712,59712,4593497.499684756,5820323.213492242
156218,156218,4591236.79536094,5818817.68501634
92961,92961,4596420.8787213145,5821409.760304818
34227,34227,4593075.556713997,5822367.690106667
144159,144159,4590074.734980542,5817126.168379829
pt_43231,pt_43231,4593915.274424051,5822915.35964635
26031,26031,4597841.964496386,5821065.762440781
40933,40933,4594509.540250597,5820254.831720982
125929,125929,4599569.486992626,5820734.004086882
29689,29689,4594742.7606877005,5818831.776830667
2956,2956,4594252.145619426,5823169.170559978
51860,51860,4589963.01465117,5821956.46025853
2922,2922,4594286.462586427,5823842.9599599335
103480,103480,4589828.947609787,5818097.123072749
105819,105819,4590095.500551654,5819653.3392789615
77308,77308,4590799.8529877225,5819309.56257893
22348,22348,4590469.440905954,5822805.353790327
93595,93595,4589503.012716041,5818692.713766851
34601,34601,4597894.137669457,5821431.509144759
30192,30192,4594873.928208274,5819337.144318236
29221,29221,4595056.512046478,5821193.689019324
34657,34657,4598145.656907617,5822097.748746178
88419,88419,4590651.813174667,5820217.443250053
46593,46593,4594216.631478466,5820158.311630925
69151,69151,4597165.417315657,5820566.976637402
pt_43694,pt_43694,4588783.196391498,5819974.585870486
64573,64573,4595398.7038301695,5823152.978851906
39724,39724,4588317.176815627,5822614.762250759
51703,51703,4588861.801008129,5821257.414549849
24628,24628,4598630.423340421,5818328.753477344
138008,138008,4589588.96067195,5818672.989164069
110533,110533,4598253.162570217,5823017.569565814
11755,11755,4595446.8724556975,5821697.119015438
159828,159828,4597449.724788892,5817856.7131704725
34982,34982,4598196.121185387,5816633.806990502
96293,96293,4590805.8023163695,5817808.64737825
46081,46081,4591538.114696518,5818840.749871601
39137,39137,4597440.382227809,5817104.449462439
104266,104266,4592603.9380909875,5822133.433345115
12564,12564,4599117.351132778,5820714.058195823
85556,85556,4594899.211698735,5819219.889227994
96336,96336,4589791.749220534,5817533.876433292
67930,67930,4597808.715743696,5816536.179498331
pt_606,pt_606,4588413.255571599,5821047.351712024
63626,63626,4592139.456385338,5821724.858533214
114480,114480,4591457.228322651,5818312.187702842
50367,50367,4591385.755371359,5817809.804557424
pt_5675,pt_5675,4594141.272523381,5823331.322400394
20355,20355,4595393.627592656,5823937.269732122
120980,120980,4598080.452327858,5821330.921513658
pt_5651,pt_5651,4594375.236704087,5823888.369972095
49459,49459,4598084.259108273,5817131.941674495
52788,52788,4591190.1197674265,5819653.718593586
152387,152387,4594475.002958637,5818634.66022894
152390,152390,4594947.678303375,5818458.907904443
21483,21483,4597230.5865613995,5821118.607307613
17856,17856,4596319.911229192,5823108.510030022
38357,38357,4592452.945750879,5819347.1917603845
111851,111851,4590785.797497715,5819540.86676424
pt_5703,pt_5703,4593753.294566402,5817006.277546294
6336,6336,4593733.791591677,5822048.530169547
112981,112981,4594267.662282464,5819552.741601572
36353,36353,4597450.022132785,5820931.016414562
pt_234,pt_234,4589391.24665518,5818261.267232038
137961,137961,4596231.852342251,5822091.526360806
38534,38534,4599513.808972,5819602.816209547
46738,46738,4596511.781027123,5819343.144102908
pt_39443,pt_39443,4595030.182938809,5823086.567029331
47275,47275,4587168.703237954,5820075.478613927
106326,106326,4595899.549853062,5824037.900321037
pt_117,pt_117,4595870.277329657,5822045.359628793
21449,21449,4590475.26141999,5821837.193807749
30359,30359,4594032.570551127,5817591.428901864
pt_5684,pt_5684,4596368.270759838,5821459.272640421
151895,151895,4598636.391229124,5819766.290995128
pt_151,pt_151,4595460.284216035,5821695.298638208
pt_4777,pt_4777,4596821.247962236,5822611.373770798
pt_5511,pt_5511,4599476.284587627,5820726.346471295
45406,45406,4593721.221897839,5821940.708676845
30823,30823,4596239.948880644,5820280.555927782
92097,92097,4591878.274494057,5818343.2931661345
44394,44394,4590959.980976938,5819132.0322001
9962,9962,4594890.716715126,5824324.538407427
pt_423,pt_423,4591561.226458012,5819511.300075893
11343,11343,4594253.808570982,5822828.258230578
47087,47087,4599178.833951246,5820932.0735405
97498,97498,4593520.445277201,5823396.571435079
pt_40281,pt_40281,4594384.4347594045,5818729.423089588
149327,149327,4589719.968104011,5817944.765631962
120834,120834,4591935.104128955,5822668.950464588
51518,51518,4594947.218163922,5822732.069344462
92069,92069,4591666.368435496,5818974.086918825
104905,104905,4597142.631967874,5821851.224803315
17108,17108,4597307.300839011,5816064.408636181
91061,91061,4594600.993251803,5822592.268317541
68790,68790,4597183.9040764,5817547.2614592435
158759,158759,4588946.468822182,5820071.174799833
30794,30794,4596000.505605247,5820470.925244722
135497,135497,4594410.771806596,5822978.922152886
26116,26116,4589228.6164811775,5817997.817652805
10187,10187,4596243.923554195,5823157.318829675
pt_3566,pt_3566,4596910.272004162,5818059.249918642
22945,22945,4589816.148477015,5820699.923960078
62446,62446,4594546.318505598,5819951.452067217
62904,62904,4596599.829390972,5816908.194044771
151232,151232,4597558.573406162,5822983.722110443
55367,55367,4590258.700556336,5821090.16784039
104493,104493,4589319.587009983,5822646.20742089
93337,93337,4592899.535829938,5822092.48828207
pt_42731,pt_42731,4587221.208192562,5820031.266506826
144363,144363,4592714.688472834,5816756.603194199
63453,63453,4590230.544380427,5823237.877330566
111835,111835,4591043.794347559,5818920.877730266
66802,66802,4589396.116472747,5822325.101227171
29634,29634,4593399.583641992,5819829.504733475
94165,94165,4594334.983747551,5821716.047242974
pt_1377,pt_1377,4592051.284418554,5822371.309371061
88438,88438,4591455.5069715185,5820600.31486982
41608,41608,4590574.769720298,5821655.562597819
71560,71560,4597756.026369173,5819534.235425137
2842,2842,4599623.647869925,5820072.752881018
33534,33534,4597622.415203999,5822817.233827296
29598,29598,4597699.105535344,5817284.4065610925
5918,5918,4591257.592876693,5823057.276830819
15222,15222,4595136.980940126,5821228.019644212
10307,10307,4597667.676303088,5816070.760605138
154618,154618,4596370.383222338,5821320.363685114
24913,24913,4597098.567681182,5818200.652866511
2398,2398,4598593.845623833,5820488.47005976
30121,30121,4595463.900285449,5820722.721556879
68137,68137,4597697.414564607,5816482.98301553
153890,153890,4592593.026146023,5817554.90413694
84758,84758,4593804.869529086,5818833.270202158
59114,59114,4594025.843746465,5822027.3534854585
14689,14689,4593702.979681842,5816685.10307771
51089,51089,4594575.464025194,5818604.927667563
pt_38623,pt_38623,4592958.2771009635,5818677.266026479
103684,103684,4589563.757752632,5820024.728163398
63464,63464,4595539.778197147,5819044.328444794
14690,14690,4593720.823119658,5816576.39413479
pt_40439,pt_40439,4590471.275395036,5818991.308923106
48016,48016,4590507.675887902,5817828.541584576
77162,77162,4598235.9842204545,5820932.095073014
144653,144653,4593652.71711683,5816929.202160941
25376,25376,4596116.021631242,5818738.0011093905
33259,33259,4589634.053197851,5821503.858361211
pt_38808,pt_38808,4592273.24152972,5820154.313601696
18895,18895,4594949.570784969,5824159.836230654
11580,11580,4593261.330936156,5819998.446505761
125547,125547,4597106.005122475,5817387.401426984
77996,77996,4597090.574406905,5823185.653870475
pt_5567,pt_5567,4590706.261791886,5822123.283318595
84724,84724,4591087.130589178,5818311.070583486
pt_38710,pt_38710,4588721.23126167,5822921.308472294
74482,74482,4590645.981597951,5820354.377444451
107223,107223,4590820.2785870535,5820998.36769763
155346,155346,4596483.766624314,5823134.174193186
30436,30436,4595608.617543826,5819753.39498537
47018,47018,4593767.833794771,5824278.247499897
5505,5505,4592413.220387087,5821734.875783053
109487,109487,4596758.002748982,5822115.831659179
45764,45764,4598239.307830917,5818976.751344623
121940,121940,4599946.99237528,5821117.580857233
84447,84447,4591404.063761947,5817780.849262841
42452,42452,4591386.165748167,5819863.765271178
16670,16670,4598152.519665131,5816365.3631303655
72446,72446,4589004.881906337,5820078.845999271
pt_2324,pt_2324,4594091.305264537,5818731.25142711
31047,31047,4597102.839764839,5818047.572508365
149798,149798,4588156.763454556,5822278.867694177
24930,24930,4596981.046919196,5817375.291692254
29694,29694,4594607.965736547,5818813.993355322
118099,118099,4597654.036293597,5821627.261794353
7353,7353,4597784.028364519,5817424.4693172425
112985,112985,4594238.024287631,5819590.963691209
113873,113873,4597201.480933067,5816370.590088895
23556,23556,4591620.287334616,5820984.655185918
48396,48396,4597109.912844514,5822363.493038839
34680,34680,4598702.841190661,5821298.597026352
41754,41754,4590519.19944393,5821574.094088548
54738,54738,4597005.273238201,5821602.048207061
75770,75770,4596355.421693501,5821493.56013578
128878,128878,4589683.461844845,5821548.472270233
75206,75206,4594257.900068356,5818035.122939495
33189,33189,4596461.544947165,5823017.838486412
65085,65085,4593808.104642574,5821459.362916525
146463,146463,4594585.642102014,5821705.738829176
29492,29492,4594981.420859314,5818681.7473010095
pt_39009,pt_39009,4596292.275002461,5818477.304025162
144652,144652,4593639.633762853,5816928.4962579645
pt_39248,pt_39248,4594469.274947998,5820596.279395453
49611,49611,4590561.894261554,5821470.052868801
80314,80314,4597613.089605551,5823064.207302941
pt_42405,pt_42405,4593306.262064045,5818570.335061748
15411,15411,4590043.095662269,5821300.570803151
pt_4784,pt_4784,4591473.228479454,5820121.2965766415
39061,39061,4592486.906033273,5818339.654049003
70662,70662,4593186.846985493,5823759.074292729
pt_38652,pt_38652,4595891.300747029,5821904.293893884
152792,152792,4589439.38144324,5817305.9999860125
121659,121659,4598934.266888453,5819568.263614499
9029,9029,4593187.223966639,5820419.768665549
28169,28169,4595416.217851319,5820977.519438188
pt_2377,pt_2377,4595206.251449527,5822776.309717834
108429,108429,4593007.856762731,5822042.149007757
139412,139412,4599317.871153209,5821550.687083094
47154,47154,4596955.528654435,5819426.728539406
84688,84688,4591406.131919188,5818756.233364306
87001,87001,4596526.848766259,5818996.104227353
105744,105744,4599310.623987874,5820184.286086248
12295,12295,4591049.07358471,5821489.984241899
pt_40142,pt_40142,4596691.254027137,5820531.2796551315
120038,120038,4598531.207925849,5816526.212736616
155350,155350,4596265.734790952,5822660.338610199
16152,16152,4598280.355277467,5818064.887954707
pt_4132,pt_4132,4592211.260258926,5822041.279822754
pt_1348,pt_1348,4592141.241857453,5823331.3711471995
95436,95436,4596398.439166011,5823348.150909283
43618,43618,4590217.239498308,5819230.527758152
pt_5694,pt_5694,4594621.260484958,5819202.26560712
72725,72725,4593318.874238499,5824290.2659842
131106,131106,4591084.340801958,5818095.282498868
13195,13195,4593229.975518519,5823005.480526306
3179,3179,4595250.937837146,5823557.57050519
7480,7480,4589267.359451589,5821036.546639671
35885,35885,4598535.167632042,5820963.154635141
47185,47185,4590315.602600932,5818662.533701215
140823,140823,4589298.307853205,5819802.818119598
84740,84740,4591127.880015646,5818698.721280216
50931,50931,4598104.985473096,5822448.21663504
146398,146398,4593804.869529086,5818833.270202158
160668,160668,4597432.336702674,5822083.89630858
5720,5720,4597090.33364174,5818774.791781433
91319,91319,4592620.951784,5820060.589086304
88669,88669,4595027.264243798,5820566.77659248
110084,110084,4589125.43348586,5818803.9710732605
147286,147286,4589061.92840712,5819562.84043735
78818,78818,4597991.617182476,5816591.062930842
131201,131201,4595760.216105441,5821965.557381509
149439,149439,4594969.712964847,5821616.490711548
152811,152811,4589788.239858103,5817548.526974559
65590,65590,4595580.578762068,5824718.771450778
47410,47410,4597098.567681182,5818200.652866511
96297,96297,4590922.259249631,5817800.78547148
155260,155260,4594439.384974041,5820394.933400133
5842,5842,4599796.605741697,5820948.603893293
22060,22060,4595305.300806033,5823345.633346072
9899,9899,4593168.995137056,5820735.429713294
51915,51915,4588761.018688591,5819299.334479054
94126,94126,4595706.2067106385,5821429.128355807
pt_43358,pt_43358,4594881.2572565125,5818481.321209242
140605,140605,4590922.54750825,5819271.107367867
135251,135251,4597484.7831827365,5820567.337220575
