link;x;y;drtVehicles
-4515847;792406.085;5827039.43;3
-4498148#1;791662.355;5828519.055;1
-1083745084;802405.0700000001;5827435.64;1
182106933;797432.71;5829709.895;1
4703556#0;793718.71;5828567.98;1
-593851965;795949.605;5823641.15;5
-747453201;792745.005;5826652.14;1
-1054720881#0;800957.6799999999;5827717.5649999995;4
-28413555#0;795026.285;5825430.05;1
28247402;802048.5;5829100.2;1
-513152006#0;798473.355;5829833.835;3
1101117429#0;793938.39;5826199.975;1
-4442078#0;793600.71;5823315.205;1
-66071387#3;798428.715;5826652.835;1
-66071387#0;797966.99;5826582.525;2
764644562#1;800826.935;5823446.01;2
-607986258;792392.6000000001;5827726.41;3
-151571083#1;797112.835;5823624.815;1
318658545#3;797789.89;5823382.15;6
-141128796;791958.995;5825287.295;1
318658545#0;797799.63;5823167.175000001;15
-187651222#3;794490.9199999999;5824980.8100000005;1
-8084128#1;801731.77;5829364.59;1
318658545#6;797781.8;5823572.779999999;9
-1096709555;800379.55;5829130.925000001;1
-447082548#1;795741.755;5825204.425000001;2
-8084128#0;801860.1950000001;5829182.5600000005;5
-153372294;795188.61;5826495.63;1
-1113707139;800388.315;5827614.24;1
-144129102;796538.615;5824859.915;2
-1096709536;800786.265;5829163.125;3
-1121008013;798242.505;5828515.35;1
1083487488#0;801783.225;5827779.98;3
-36844648;791958.89;5828446.96;3
25041940;796434.745;5826609.045;1
-4583366#0;795092.935;5824278.895;1
-4597202;797459.075;5829015.9350000005;4
-163209068#2;793220.255;5826417.91;1
988868964#0;800388.745;5826628.43;1
-1039422507;793197.485;5824804.595000001;4
-47973763;795039.3400000001;5826321.875;1
-157669323;796017.72;5828780.925;3
-371927739#1;798646.02;5828793.595;1
11605931#0;795426.04;5825786.765000001;1
-637452565;794334.54;5823584.95;3
-28413555#1;795139.785;5825471.695;1
-1096709540;800292.8400000001;5829036.355;2
-1110388547#2;796101.885;5825995.595000001;2
-1096709541;800423.855;5829070.16;3
-785350791#2;801590.905;5823686.105;1
309600206;795514.9199999999;5826230.795;2
-25151919#2;796055.405;5823175.325;1
461526152#0;797777.49;5827589.72;1
-32938436#1;798202.3049999999;5826374.654999999;2
1057632488;801140.91;5828076.715;5
-657255429#2;800999.98;5824048.45;1
-16113660#2;799076.735;5825136.654999999;4
-163379148#0;801196.4450000001;5822869.25;1
-5110896#1;796985.8200000001;5823134.015000001;1
-1033701644;792202.975;5827400.985;2
-1101405292#0;798018.615;5829532.85;1
-5110896#0;796882.87;5823122.21;1
-163379148#1;801046.89;5822828.925;3
-27093182#0;792810.13;5826606.47;2
-118315143;801862.41;5823197.59;1
-279930530;800876.77;5827451.99;2
-157390073;796481.345;5827499.085;2
-12307802#2;796108.2050000001;5824327.475;2
-814842628;794307.6;5824309.16;2
-1105576713;796868.89;5830349.279999999;1
-183982273#0;799537.7;5829999.970000001;1
-1105576712;796671.275;5830254.745;2
-4436884;792180.125;5825870.01;3
-48907690;795626.155;5825930.205;2
-4471965#3;792518.14;5827976.885;2
-4471965#2;792398.5;5827972.495;1
-4471965#5;792692.3200000001;5827982.550000001;1
169658772#0;794460.965;5827736.5600000005;1
-1101189743;791305.51;5826335.470000001;1
-4389571#1;791906.28;5825569.755;1
-4597404#1;795105.385;5825377.789999999;1
-1107180844#2;795924.475;5825154.425000001;1
-4597404#0;795088.41;5825534.635;1
-23755718;798231.5149999999;5826823.33;1
-648467511;800919.755;5823547.91;1
-1057557985#3;798750.79;5824819.725;1
-4396420#2;791854.815;5825635.8149999995;1
-1082303475;801549.615;5825975.02;1
-1082303474;801617.4450000001;5826012.8149999995;1
991644839;795137.12;5825622.055;1
-23809670;798511.5349999999;5828145.595000001;2
-4396910;796301.79;5829532.43;1
-4396420#5;791852.23;5825471.859999999;1
-272972064#0;800831.04;5826982.71;2
-256922648;802688.5449999999;5828328.935;1
169195795#0;798199.565;5827677.915;1
-218388490;801694.165;5823643.02;1
169195795#1;798094.31;5827659.779999999;1
169195795#4;798009.93;5827653.445;1
-558470687;801869.29;5823986.715;1
-272972064#1;800655.5;5827089.845;1
421557818#0;802326.775;5826039.6850000005;1
-4389571#0;791713.04;5825552.609999999;2
-4631474;798841.7749999999;5830902.99;4
-593851922;802731.115;5827231.02;1
-4597231;797835.165;5829815.725;4
4437134;792508.22;5825178.125;3
-4631473;798961.13;5831004.32;1
544399004;795803.595;5827254.845000001;20
-689406332#2;793287.895;5827816.93;2
-743631784;798673.405;5828355.275;1
-4631478;799086.8700000001;5830839.465;1
-845476765#1;800312.02;5825099.52;2
-632065761;797933.58;5826377.96;1
-25759600#0;792930.585;5828459.655;3
-845476765#0;800459.335;5825136.234999999;1
-4610472#3;797693.75;5828142.66;2
-593851923;802275.175;5827321.505;1
-1082080831;792712.275;5828060.825;1
-4610472#0;797815.3500000001;5828169.390000001;2
-1101819503#0;799417.335;5825418.55;1
-1089726114;797061.485;5825538.79;2
-15920077#0;791061.78;5827220.775;1
-17369012;801926.8400000001;5825668.05;1
997788465#0;800223.28;5824618.33;1
-4471965#1;792273.3899999999;5827967.48;1
16096289#0;796408.85;5826450.85;1
-503096340;793864.5700000001;5827138.654999999;1
-458953719;799199.48;5827162.84;1
-4471965#0;792144.365;5827962.33;1
-82533418#2;803039.29;5826869.3;1
-778654456;797341.855;5822605.05;1
28528177#0;791178.205;5826120.905;5
-1105626008#2;792516.8500000001;5825772.535;4
-612346734;793664.85;5829177.225;1
-240438953;796374.1799999999;5825789.175000001;4
25558788#2;799223.4099999999;5829625.92;6
4782524#1;800737.3300000001;5830106.405;2
-605022051;792472.655;5827610.58;3
-41413736#3;793285.1399999999;5827368.695;3
-517871369#2;797092.87;5829270.6850000005;1
147686214;795727.265;5826284.615;1
-4484085#0;791809.56;5828722.225;1
36337926#0;793560.75;5826900.87;3
335487070#0;796854.595;5825944.734999999;3
-41413736#0;793087.745;5827483.035;2
-667569667;802393.325;5828298.300000001;1
823947550#0;792147.2949999999;5826108.51;1
-1079440909#2;800027.84;5826308.745;1
4782524#0;800689.3500000001;5830030.395;1
-131333251;800879.53;5824376.404999999;1
8097777#0;793198.485;5824591.08;1
-1120360217;801918.665;5824812.365;1
-278354657#1;798329.39;5824087.215;3
31609650;799959.265;5827442.555;1
-120853580#0;799854.7250000001;5830384.055;1
-4597254;797949.265;5829115.535;2
-4597252;798063.235;5829818.015000001;1
-4611907#0;798436.53;5824873.225;1
-875860588#0;799224.24;5830739.99;1
-4446721#4;791685.94;5828327.595000001;1
-4446721#5;791657.0;5828189.32;1
-1123729634;799276.2250000001;5830561.24;1
-4446721#6;791624.145;5828050.96;1
-1082712003;795452.7849999999;5828458.865;2
78298214#0;795847.44;5827287.1850000005;2
-4789055;802037.22;5828398.074999999;2
-4474890#1;792071.905;5824805.6850000005;1
1119962276;792535.315;5827139.43;1
-4611862#1;797230.95;5826052.32;3
-151526149#1;794520.335;5825937.575;1
-4583113#2;794601.285;5823629.035;1
-4396816#2;795564.375;5829439.525;6
-4396816#3;795655.4450000001;5829288.32;2
24243092#0;797872.27;5827943.515000001;1
-25968134;801276.155;5823175.904999999;2
-32517164#0;794282.3700000001;5827951.66;1
-241886108#1;797332.965;5828991.15;1
109762285#0;802292.3400000001;5826057.3100000005;1
-4396816#4;795674.405;5829256.67;1
-4396816#5;795776.7150000001;5829083.38;9
-4396816#6;795918.4299999999;5828843.385;5
-151128634;802301.0900000001;5828226.475;2
1098856587#0;799228.0700000001;5829356.9;2
-4686110;801127.14;5825796.735;2
-23075526;796906.8500000001;5830395.805;1
-875619205;799064.65;5830719.72;2
-1102323803;791118.415;5826898.775;3
-1102323801;791341.0449999999;5826932.970000001;3
-1096709563;799757.015;5829006.24;9
-105352753;796987.77;5828152.88;1
-1100718206;801217.065;5827561.54;1
-375958863;795198.62;5829312.21;4
-4531424;794432.21;5825332.54;2
-729397316;796508.335;5828626.12;1
-64781937;799045.52;5825286.0600000005;3
-967690964;801948.96;5823310.32;2
-4612753;799350.905;5825823.645;1
415280722;798962.29;5828149.115;3
-814265560;801797.905;5823062.26;1
-4377781#2;793313.425;5826282.0;2
4525750#7;794672.165;5824062.21;2
169738739#0;799201.6950000001;5825620.57;4
-4543407;793629.8899999999;5828326.8149999995;2
29239824;800918.9450000001;5828516.58;3
25418287#4;793720.1799999999;5825491.279999999;1
319492883#0;793884.7849999999;5824914.775;1
-4543406;793431.63;5828372.98;1
-4517116;791773.31;5827613.59;1
82654059#0;799056.5900000001;5827729.199999999;1
-4612431#1;799670.5149999999;5827129.055;1
-48954018;802421.06;5827356.885;1
-1116876562;796911.52;5825774.07;2
1101071981#0;792725.76;5826071.895;1
-960167546#2;801156.63;5823753.0;2
-176043799;797171.48;5828781.904999999;1
-604236912;792666.28;5827417.335;2
-1101062858#1;793571.25;5828714.62;3
-628750424;797282.6699999999;5823586.244999999;1
-24666391#2;795720.55;5824254.35;1
-1102675943;793552.7849999999;5824887.045;1
1096709564#1;799788.675;5829508.720000001;1
-988870538;799705.8400000001;5826591.859999999;2
-789027137#2;800795.85;5824414.465;2
287903608;801869.11;5826348.18;1
-156314744;797812.63;5824441.125;4
-4597324#0;797197.865;5827121.43;1
-4480560;791343.64;5825756.915;1
-4597422#0;795062.4099999999;5824767.18;1
81942927;795210.78;5827195.665;1
-1055085509;801576.485;5827245.035;3
-150512436#0;794414.955;5825541.145;1
-28218854;793260.74;5823660.635;1
-1119477171#2;797577.005;5824167.925;5
-179019727;798412.3200000001;5824652.425;2
-4410537#1;794150.1100000001;5827560.79;1
-4410537#0;794218.66;5827647.51;3
-150512436#6;794270.595;5825623.505;1
-15973619#1;798497.31;5827208.575;1
-150512436#9;794149.645;5825692.6850000005;2
-15973619#2;798581.44;5827158.02;1
296599839;799985.6799999999;5828518.185;1
-15973619#0;798437.81;5827292.675000001;3
-1101189360;791616.4450000001;5825764.74;4
875860584#0;799368.29;5830332.23;4
-4490367;793984.01;5827719.235;1
-23430154#2;802688.935;5826906.465;1
375311154#1;798465.455;5826971.835;1
-139712152;799037.4299999999;5829806.01;4
-23430154#0;802773.53;5827170.675;1
-447083144;795533.8300000001;5825311.395;1
102773708#0;802077.165;5827232.9;1
11845184#0;797028.285;5826584.645;1
-875619207#3;798727.4199999999;5831015.25;2
-182604673#2;793577.39;5828146.93;1
-176031315;799843.755;5827200.66;2
-367256836#2;794005.8500000001;5825771.515000001;4
-4611885;797411.13;5825177.13;3
-4403571;794989.1000000001;5826624.34;2
-493008121;798493.45;5828622.825;1
-4594102;794741.51;5827909.715;2
-4611886;796897.12;5826322.82;1
-25219762#0;793087.4550000001;5828279.895;1
-176031319;795420.395;5827491.02;1
-4377141#3;794327.395;5827180.085;2
-1115413698;801904.04;5826846.835000001;1
-1083617993;800182.865;5828803.029999999;2
-4377141#2;794414.565;5827316.445;5
-196850606#2;797815.245;5827108.404999999;2
593051116#0;796277.5349999999;5828981.8100000005;1
-25219762#3;793403.245;5828217.5;1
-1113693220#2;800679.0;5827602.505;3
-23859715#2;799629.9099999999;5827054.6899999995;1
-4611898;797974.0900000001;5825074.6;1
-43376693;798199.6799999999;5827019.145;1
-1010060782;801248.85;5822634.125;1
-1100903092;797366.8999999999;5828719.705;4
-764002315#0;802220.765;5823799.795;1
-991635258;800393.01;5829841.805;1
4540653#0;794455.5700000001;5827704.675;1
-4611890;797484.345;5825014.955;1
-1091697620;801793.755;5828153.75;5
-114097468;800521.19;5824342.415;2
-374621842#2;796712.26;5829712.225;1
-26969521#2;792803.2849999999;5826396.91;1
-32936397#0;795223.335;5825101.665;1
-4611895;798090.985;5825329.085000001;3
1025851956;799342.33;5827989.925;1
-849528487#2;801194.35;5824839.744999999;3
-109303707;792395.05;5825675.25;1
-297465352#0;792331.255;5824196.165;1
-297465352#2;792318.8300000001;5824508.745;2
-930703386#2;797735.085;5829698.9;1
-282760689#5;797422.495;5829240.17;1
-1101010196#0;794232.77;5828227.9399999995;1
-4383280#2;797059.365;5828890.65;2
1025851953;799221.6799999999;5827590.8100000005;1
-4894083;795799.6599999999;5826512.8100000005;1
40641234;800638.53;5828551.02;1
-4413173#3;792332.495;5828084.295;2
-102544401#2;799199.875;5830360.125;1
-900014245#3;798635.765;5826398.995;2
-593476355#5;792672.34;5825247.805;1
-34956511#0;796691.9750000001;5829860.055;2
-34956511#1;796811.525;5829992.02;1
-182689596;798860.4550000001;5830374.82;1
27943548#2;800555.9550000001;5824440.050000001;1
-182689595;799007.315;5830378.725;1
-175916784;800990.685;5829164.715;2
-1120362457;802160.005;5824830.35;1
-4357821#1;796161.675;5823285.74;2
-184429424#0;799448.905;5829539.855;1
1083226637#1;800337.6000000001;5827689.485;1
206170868#0;795181.905;5826878.355;4
-873150441;800661.455;5824469.390000001;1
593851959#7;795393.835;5823711.01;3
-666317537#1;798306.71;5823955.265000001;1
-740635748;802222.575;5823727.800000001;1
-152699780;792894.1;5827199.265;1
-46096956#1;798427.94;5825844.015000001;1
-46096956#0;798387.415;5825710.6850000005;1
490356863#0;793923.7649999999;5825936.795;1
-373744355;793259.105;5828036.515;1
142629258;793525.74;5826383.915;1
-11342758#4;797487.275;5824649.109999999;1
-1083536965#2;801981.005;5828498.525;2
188865516;800826.605;5825840.495;1
-176031304;799819.1;5826987.72;3
431356093#0;801310.335;5826477.5600000005;1
-751353892;799554.55;5825366.635;1
-206718346#3;799139.85;5826923.475;1
153692991#0;797432.1699999999;5829174.005;1
-29054704;800046.53;5828394.98;2
-64455507#2;792849.7250000001;5824024.42;1
-334696689#0;796602.64;5824843.13;3
188283090#0;800048.36;5829029.970000001;2
1101404245;799527.5549999999;5828815.9350000005;2
1105526112#0;799311.115;5828534.985;1
342418612#0;801523.315;5828800.390000001;1
1057190073#0;797199.62;5824802.029999999;1
-594048998;802919.625;5826645.45;1
-4597039#2;797722.97;5830392.495;3
-4597039#1;797539.29;5830282.13;3
-1107180839#1;795213.3200000001;5825205.640000001;1
-19064221;801728.1950000001;5825923.890000001;1
431664602#0;795937.77;5829479.21;1
-1092669589#2;792196.29;5824687.585;1
-42346818;794083.3999999999;5824356.375;1
-4613299#1;799339.0149999999;5828784.5649999995;1
-1083722301;802795.1;5827772.3;3
-4543954#2;796689.565;5830409.8149999995;1
-4892704;799774.4450000001;5825180.3100000005;3
-1074551828;798104.045;5826164.265000001;1
-1079442886;800738.89;5825770.06;1
-168942727;798818.95;5828364.38;3
-203910777#1;793444.605;5829092.945;1
-103258836;792083.555;5825440.04;1
-489521490;794212.63;5828552.125;1
-1116876533;796978.0;5825667.675;3
-970227076#0;802286.78;5823107.27;1
-152946752;793429.015;5826266.705;3
-9188883;801957.225;5823921.8;2
4525728#0;795936.07;5824964.175000001;1
1101083664#2;793471.4650000001;5826081.545;1
-15388188;796391.78;5825310.705;4
-694745015;796361.36;5826625.6;1
-1112119808#2;792714.425;5825711.415;1
-1101407425#0;795107.065;5828777.075;1
1101061464#0;795423.115;5828223.16;3
-1101405300;798134.94;5829525.43;1
-1092645063;801236.9299999999;5828808.91;5
137621873;802184.86;5824184.51;1
-4490389;793130.51;5825498.48;2
194962398#0;799637.5900000001;5827793.71;2
-1040630269;800377.945;5828628.745;1
-1040630268;800047.035;5828796.5649999995;2
-28496022#2;800670.095;5822991.66;1
-28496022#1;800650.8500000001;5823041.640000001;1
-209264196#4;801116.19;5824049.695;1
-188591697;796620.1000000001;5824313.359999999;1
-1101405167#1;798275.835;5829503.59;1
-24684997;798689.295;5829218.83;5
-155605316#0;801132.86;5823357.550000001;1
-28402260#1;797599.435;5826467.8100000005;1
-1081624486#2;802366.735;5826282.54;1
-26185150;793013.9199999999;5824335.07;2
238682696;798443.0249999999;5828905.465;2
-1090603292;801428.38;5825649.57;3
-1105631680#2;794202.13;5824995.765;1
-106652862;791682.815;5826919.279999999;2
4618713#0;795647.02;5825460.96;1
-136571494;798862.28;5827746.4399999995;1
4618713#1;795787.81;5825420.93;1
-1101061557#2;795470.145;5827827.865;1
-32975880#0;797549.105;5825082.265000001;3
-146911396;802499.165;5828431.525;1
-172843719#0;795085.5700000001;5824466.545;2
1116067500;801832.435;5826392.91;1
-1113398428#3;801951.425;5828822.225;1
4615779#0;802170.125;5827765.465;1
37426338;791956.27;5828165.85;1
-714067249#0;801175.665;5823075.71;2
-24241790#4;798774.97;5828613.085;1
893550999;802414.8049999999;5827715.475;2
-12307239;796270.075;5824100.08;1
-62240975#2;796426.835;5825517.095;2
4515844;792290.2;5825602.0600000005;1
865069694#1;802273.51;5823305.335;1
1101406067#0;794577.835;5828419.525;1
-1059168977#2;803122.53;5826908.905;1
-508410319;798373.7849999999;5826846.92;1
-8084132#8;802110.1699999999;5828497.755;1
-8084132#9;802157.615;5828401.475;2
-140149258;802152.615;5828223.825;1
-8084132#2;802004.5349999999;5828714.1;1
-18908132;800609.5;5823460.77;3
-1083525648#0;801471.755;5828073.93;5
-4693531#2;794771.675;5824078.640000001;1
1119962237#0;792203.2549999999;5826951.165;1
-1024040654;794192.22;5823623.215;2
-860667828;800200.53;5822509.475;6
-1113111988;793921.4650000001;5825678.09;1
-1057183597#2;798562.795;5826490.82;2
-1110415989#1;795898.855;5825580.25;1
314433169#1;795274.99;5826377.46;1
-419527312#0;801136.675;5827278.525;3
823947554;790895.675;5826016.67;1
-4490163#2;792042.0549999999;5826244.67;4
-22773266;798451.065;5829442.075;5
1078768082#1;795386.8300000001;5828219.79;1
-28497108#0;793572.4099999999;5828419.6899999995;4
541295978#0;797623.06;5828283.970000001;1
-196961376#10;793475.94;5824865.735;1
-1057185107#2;798807.29;5826398.645;2
-53357058;800789.135;5826497.885;2
-53357056;800393.775;5826048.42;2
-989737333;800483.33;5825038.9399999995;3
23026127#0;800460.37;5824494.255000001;1
-53357055;800365.28;5826322.58;2
-849540330;800683.38;5825160.53;2
-1083722299;802896.52;5827774.695;1
-53357052;800608.85;5826117.155;1
4490214#0;790817.2;5825816.405;2
-28497108#4;793542.615;5828248.9;3
24243052#1;797600.23;5827901.49;1
-4603408;797771.32;5830871.16;2
-312176585;799374.945;5828078.7;2
25205072#0;794091.0800000001;5824086.695;2
8005348#0;798867.69;5825070.325;1
-849565610;801374.765;5825110.26;2
-180331460#0;798878.165;5829205.24;1
-1102323792#0;791085.0;5827087.925;1
-4410956#0;794341.95;5827996.835;3
-30136504;794252.06;5829008.3149999995;1
156341117;795317.0449999999;5827383.635;4
-1101071971;792533.46;5826186.09;1
-448076850;800062.25;5828116.59;2
-4410956#1;794430.6799999999;5828069.885;1
400740367;798309.38;5824443.78;2
1105574292;797529.7949999999;5827009.33;1
32909782#0;792493.775;5826708.35;1
-47935842;797464.825;5827348.3;1
-4583371#3;795496.6;5824297.735;1
-860151161#2;801525.135;5824464.6850000005;1
721247136#0;797816.585;5823848.16;1
-196850605#2;797774.33;5827361.775;1
-172425896#2;800187.8400000001;5825595.4399999995;2
-1055187502;797892.53;5830646.165;4
-513152007;798557.715;5829879.445;2
47016365#0;799453.94;5828364.545;1
148565635#0;793994.015;5823555.72;3
-1055187506;797751.2050000001;5830119.16;3
-1055187503;797892.3;5830098.205;2
1101326647#0;797853.535;5824996.665;1
154041920;796980.325;5827342.875;2
-49707010;800780.37;5823479.41;1
4525910#0;794639.005;5824302.26;1
-1020468799;799547.24;5829607.545;2
840401538#2;793631.28;5824827.61;1
1101404246#0;799539.56;5828764.3100000005;1
4296468;798492.8999999999;5828786.984999999;3
-1054785327;799775.1399999999;5829942.07;1
-4396419;791958.62;5825450.98;1
-22972219;798147.31;5828009.234999999;3
-824496040;801537.585;5822654.08;1
-1054785328;799763.935;5830059.045;1
-824496043;801404.69;5822515.85;1
-28536387;801843.81;5828836.095000001;1
-65425836;799883.84;5825910.325;1
-79426218#2;801205.87;5824176.275;2
-874119207;801522.5349999999;5822839.994999999;1
-182669262#0;791548.875;5827218.6;2
-4607069#4;796002.2849999999;5826114.66;1
32937788#0;796853.675;5826019.875;1
-4588222;797707.34;5827141.16;3
-1083523410#2;801435.01;5828691.095000001;1
-848060090;802192.3200000001;5823957.109999999;2
-182669262#3;791682.935;5827239.6899999995;2
4615058#0;800396.1699999999;5829213.915;3
1072598895#0;800715.97;5826943.640000001;2
1108304587;796701.29;5827421.97;5
-848060089;801833.22;5824222.565;1
-387892378;798733.13;5828277.640000001;1
-4377162#0;794834.7;5827788.02;1
-994863624;793680.9299999999;5826195.505000001;1
-9764964;794488.085;5823787.375;1
-531180926#4;795670.735;5824099.9399999995;1
-403736238;792064.62;5826932.54;3
-63031918;801934.135;5827691.77;1
-4588219;797692.3400000001;5827236.665;2
-4372494;791326.71;5825230.17;1
-32909626;792723.3999999999;5825988.995;1
151523084#4;794414.79;5825879.79;1
1101405488#0;795329.3200000001;5828533.32;1
-4685718;802239.575;5828001.545;5
151523084#0;794286.7;5825944.04;1
-24455729;791760.22;5827814.63;2
1101123947#0;794246.51;5826079.635;1
-4371002#2;793498.9650000001;5825330.955;2
-8084123#0;801335.27;5829454.65;1
1008899214;802481.9299999999;5827874.645;4
-8084123#1;801424.915;5829516.029999999;1
-1105809986;796867.895;5829531.675000001;2
-410242419;800705.77;5822900.01;2
-137499661;792923.495;5823697.895;1
-195337820#1;800296.6499999999;5825831.6;3
-211795078;799562.4450000001;5829828.699999999;1
-38168757#5;792926.83;5825080.369999999;1
1017378709;800847.47;5822534.4;1
-1036530810#1;798507.4299999999;5826144.075;1
-211795080;799659.37;5829992.39;2
490326855#0;791687.3500000001;5825140.3149999995;1
457462500#0;799976.9;5830167.455;1
-4612395;798524.9199999999;5825735.705;1
-713114410;794408.6499999999;5828361.18;1
4410427#3;792235.395;5826778.45;1
5368515;801480.84;5826113.725;1
169753567#7;796873.245;5823837.715;3
-1100784732#1;792337.19;5826058.335;2
431356088#0;801301.125;5826476.225;1
-462346349;800927.825;5829322.24;1
-208089047#3;793449.935;5824256.965;2
-4611906#2;798501.485;5824962.545;1
-297373653#2;798180.2;5829179.805;3
-1101060885#1;795086.3;5828085.08;1
-4611906#1;798378.45;5824977.779999999;1
4686354;798968.0800000001;5825298.615;1
-4611906#0;798250.12;5824993.275;1
-356359316#1;797284.27;5826771.395;5
-4615467;801146.325;5829258.5;8
-32911678#4;795583.5349999999;5829263.425;1
-297059850;801265.965;5823336.6850000005;1
-28197508#2;802215.42;5828392.34;1
-28197508#3;802240.105;5828458.539999999;1
-32911678#3;795378.1799999999;5829143.699999999;5
-1107927495;802917.5;5826740.4399999995;1
-851436061;798764.105;5824005.645;2
-1125019581;799908.715;5826744.67;1
-851436059;798790.485;5824084.775;1
-4710462#3;797046.3300000001;5823405.945;1
-195344063;800080.2749999999;5826039.9350000005;2
-195344062;799830.235;5826124.765000001;1
-979668824;798996.3300000001;5828364.885;1
175671149;795627.41;5826281.41;1
-4490390#4;793291.895;5825534.525;6
-195091665;796875.655;5828157.84;1
-4570580;797247.605;5828125.795;2
-94133659#2;798915.265;5829918.52;3
-42507101#1;794443.9450000001;5823704.96;1
1077209078#0;795857.0900000001;5828280.225;1
-4495207#2;791883.335;5826850.035;3
-380451748#4;795568.85;5823785.97;1
-112128825#1;799277.57;5828701.795;1
-112128825#0;799255.21;5828628.55;1
4692267#0;799509.91;5824894.859999999;1
-851436048;799166.4450000001;5824049.36;14
-11635731;795514.2450000001;5825402.9350000005;1
-203912354#2;793100.61;5828963.995;12
-24803495;799377.12;5826698.92;1
-461905068;796294.075;5826777.475;5
-1083744840#2;802255.49;5827503.085;3
-1101834074;803297.36;5827111.77;1
-1101064736#1;792048.395;5828745.82;2
-42507101#2;794457.8200000001;5823576.67;2
85127875;793933.19;5825201.975;1
-563341822;801173.31;5823615.925;1
1116542249#0;795799.755;5826317.91;2
-43114621#2;798717.915;5830034.17;2
-1104991648;800190.875;5830237.775;1
151571113#0;797248.815;5823136.0600000005;1
4686105#0;801754.505;5826232.535;1
-69992969;802260.1799999999;5824839.84;2
-104652096#4;796114.4199999999;5825633.725;1
-4531818#0;795149.745;5826165.475;2
-4525864#0;796504.4199999999;5824636.029999999;1
-4525864#1;796565.9450000001;5824615.975;2
-4592725;797182.625;5828323.965;7
-1107180852#0;795142.115;5824053.05;1
-4400974;793161.48;5827762.975;2
-260589818#3;794919.935;5827845.619999999;1
-933925495;799667.21;5827722.86;1
-27095671#0;800980.79;5827947.4;1
-4790879;798894.605;5828881.75;1
-4612756#1;799510.2;5826054.175;4
76611948;796632.41;5827819.265;1
-8149654#7;798984.655;5829572.04;1
48859717;796586.5549999999;5826731.17;5
-4611785#2;798454.795;5826560.195;1
48859716;796451.3500000001;5827686.54;5
415424122;797943.86;5826315.305;1
929582490#0;794436.625;5827042.47;1
72157174#0;798956.98;5828133.555;5
-8149654#3;799183.8899999999;5829463.535;2
-8149654#4;799082.78;5829516.385;1
-84793968#2;791944.28;5824761.525;1
48859721;796411.94;5827690.855;6
-4592739;796967.96;5827989.825;1
-944009364#2;800859.995;5822778.465;1
333347376;800465.71;5828316.605;3
-195104960;797299.73;5827949.355;3
-69992971;801703.645;5825204.755000001;1
-4540291#0;794422.11;5828972.52;4
138618795#0;792972.505;5824409.875;1
-4540291#2;794447.0;5828570.805;2
-4540291#1;794436.485;5828739.165;1
-4437183#2;792199.435;5824481.895;3
-851506423#0;798569.165;5824513.8;2
1108492317#0;794458.235;5827042.745;4
333967937#0;799848.3400000001;5830232.345000001;2
-4611900;798265.575;5825119.51;2
-28992603;798993.425;5830502.855;3
-147657138;799561.5800000001;5829728.1;2
-1109107936;794853.675;5823983.505;1
1101184953#0;792159.505;5827271.545;1
-1125508320;800945.97;5827204.075;1
-110450334#2;796854.1399999999;5823983.195;1
199847247#0;797846.505;5826913.515000001;1
688053570;792243.365;5826779.77;1
-66071366#1;798243.5900000001;5827428.99;1
-1006033769;799579.085;5828465.135;1
151571094#0;797329.7549999999;5823078.220000001;1
-4827498#2;800894.23;5822668.58;2
-66071366#0;798118.435;5827408.215;2
-176213808#4;795760.6;5823868.85;5
-7917219;797539.645;5828464.42;1
-62241003#2;795838.095;5825670.359999999;4
-4611908;798544.3200000001;5824851.470000001;5
-8008692;799459.985;5826309.005;1
-4475675;791924.2050000001;5828267.685;1
151571094#2;797404.97;5822928.6899999995;1
25418074#0;796461.28;5824876.995;2
151571094#5;797591.845;5822778.715;1
-25950000#0;802264.675;5828328.49;2
4396104;790556.415;5826083.77;2
-150514947#0;795024.015;5826227.5;1
-785350756;801609.5800000001;5823213.88;3
-174172052;796670.315;5830612.745;4
-367355785;796228.855;5825020.305;1
-150514947#4;794953.245;5826060.73;5
195337816;800182.925;5825857.335;1
-4616575#0;801296.535;5827429.58;1
-4616575#1;801388.855;5827523.205;2
4475559#0;797794.78;5824818.005;1
281095736;800447.96;5828136.715;1
785350818;801646.95;5822809.3149999995;1
-8149740;799771.9750000001;5830449.09;1
1079316193;798192.665;5823979.52;1
-150512829;794699.95;5825925.87;2
383776476#1;802491.99;5825970.61;1
-507023458;798017.625;5828334.91;3
-437325047#2;798110.8500000001;5828452.125;1
-4498149#2;791574.27;5828363.99;1
-4407114;793149.855;5823778.52;4
-4685867#2;802548.69;5826708.17;1
-4699695#1;796919.835;5822679.545;1
-53356539#2;797104.605;5824362.635;2
-4699695#0;796854.575;5822764.8;2
-4699695#3;797096.4299999999;5822607.25;1
-53356539#4;797113.52;5824164.550000001;3
-4498149#0;791614.08;5828583.12;1
-26071043#1;792661.9450000001;5824832.675;1
1116986776;791295.365;5827469.234999999;5
-38523780;792079.02;5828417.835;3
-184077630#1;799463.2450000001;5829660.41;4
-4685796;801840.3999999999;5826247.33;1
-150512735#0;794647.64;5825431.875;1
-4685799;802254.435;5826198.029999999;1
1097313358#0;797867.835;5830377.484999999;1
-291670881#2;797081.205;5828989.984999999;2
-1092669931;792286.45;5825038.59;2
-42724851;794701.235;5829477.215;3
-375459783;797903.995;5826970.890000001;3
